THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,0.282624,452.898541,10
32,8,0.285696,448.028674,10
32,12,0.28672,446.428560,10
32,16,0.488448,262.054511,9
32,20,0.50688,252.525260,7
32,24,0.509952,251.004012,6
32,28,0.520192,246.062979,5
32,32,0.730112,175.315564,4
32,36,0.73216,174.825181,4
32,40,0.731136,175.070022,4
32,44,0.932864,137.211854,3
32,48,0.934912,136.911278,3
32,52,0.929792,137.665200,3
32,56,1.17043,109.361332,2
32,60,1.16941,109.457096,2
32,64,1.16838,109.553028,2
32,68,1.16941,109.457096,2
32,72,1.16941,109.457096,2
32,76,1.16941,109.457096,2
32,80,1.16941,109.457096,2
32,84,2.19341,58.356676,1
32,88,2.19238,58.383933,1
32,92,2.19443,58.329444,1
32,96,2.19648,58.275057,1
64,4,0.316416,809.061501,20
64,8,0.318464,803.858493,20
64,12,0.318464,803.858493,20
64,16,0.530432,482.625495,18
64,20,0.541696,472.589782,14
64,24,0.545792,469.043166,12
64,28,0.546816,468.164801,10
64,32,0.765952,334.224603,8
64,36,0.764928,334.672029,8
64,40,0.764928,334.672029,8
64,44,0.956416,267.665950,6
64,48,0.958464,267.094010,6
64,52,0.965632,265.111341,6
64,56,1.21242,211.148639,4
64,60,1.20525,212.404418,4
64,64,1.2073,212.044103,4
64,68,1.20525,212.404418,4
64,72,1.20832,211.864403,4
64,76,1.20934,211.685008,4
64,80,1.20422,212.585036,4
64,84,2.24461,114.051099,2
64,88,2.24768,113.895219,2
64,92,2.24563,113.999091,2
64,96,2.24358,114.103153,2
128,4,0.415744,1231.527074,40
128,8,0.41472,1234.567905,40
128,12,0.41472,1234.567905,40
128,16,0.594944,860.585198,36
128,20,0.613376,834.724512,28
128,24,0.610304,838.926177,24
128,28,0.615424,831.946786,20
128,32,0.82432,621.117999,16
128,36,0.826368,619.578706,16
128,40,0.825344,620.347375,16
128,44,1.02707,498.504509,12
128,48,1.03322,495.540139,12
128,52,1.03629,494.071135,12
128,56,1.28717,397.772466,8
128,60,1.28102,399.680262,8
128,64,1.28512,398.406371,8
128,68,1.28307,399.042300,8
128,72,1.28614,398.089166,8
128,76,1.28307,399.042300,8
128,80,1.28205,399.361026,8
128,84,2.304,222.222232,4
128,88,2.30093,222.518903,4
128,92,2.30093,222.518903,4
128,96,2.30195,222.419940,4
256,4,0.823296,1243.781079,64
256,8,0.822272,1245.330008,64
256,12,0.82432,1242.235997,64
256,16,0.822272,1245.330008,64
256,20,0.809984,1264.222459,56
256,24,0.802816,1275.510246,48
256,28,0.806912,1269.035525,40
256,32,0.976896,1048.218042,32
256,36,0.976896,1048.218042,32
256,40,0.975872,1049.317965,32
256,44,1.1735,872.600353,24
256,48,1.17146,874.125890,24
256,52,1.17043,874.890660,24
256,56,1.43053,715.819591,16
256,60,1.43462,713.775896,16
256,64,1.43155,715.307556,16
256,68,1.43462,713.775896,16
256,72,1.43258,714.796312,16
256,76,1.43053,715.819591,16
256,80,1.44077,710.732052,16
256,84,2.52006,406.338868,8
256,88,2.51802,406.669362,8
256,92,2.51392,407.331964,8
256,96,2.51699,406.834810,8
