THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,0.676864,3025.718483,10
32,8,0.677888,3021.148142,10
32,12,0.676864,3025.718483,10
32,16,0.863232,2372.479195,9
32,20,0.818176,2503.128998,7
32,24,0.823296,2487.562157,6
32,28,0.91136,2247.190949,5
32,32,1.19091,1719.690444,4
32,36,1.18989,1721.170395,4
32,40,1.18886,1722.652896,4
32,44,1.54829,1322.751333,3
32,48,1.54624,1324.503335,3
32,52,1.54726,1323.626754,3
32,56,1.93843,1056.524048,2
32,60,1.94253,1054.296252,2
32,64,1.93946,1055.966217,2
32,68,1.93946,1055.966217,2
32,72,1.93946,1055.966217,2
32,76,1.94048,1055.408974,2
32,80,1.93843,1056.524048,2
32,84,3.77344,542.740858,1
32,88,3.77139,543.035553,1
32,92,3.76934,543.330604,1
32,96,3.76832,543.478249,1
64,4,1.18886,3445.305792,20
64,8,1.19296,3433.476326,20
64,12,1.19398,3430.531641,20
64,16,1.19706,3421.727815,18
64,20,1.1991,3415.883998,14
64,24,1.18579,3454.231523,12
64,28,1.22573,3341.687457,10
64,32,1.25133,3273.322445,8
64,36,1.24826,3281.378263,8
64,40,1.24826,3281.378263,8
64,44,1.58003,2592.352575,6
64,48,1.58208,2588.996753,6
64,52,1.58106,2590.673577,6
64,56,1.9671,2082.248873,4
64,60,1.96813,2081.165489,4
64,64,1.9671,2082.248873,4
64,68,1.96813,2081.165489,4
64,72,1.96608,2083.333386,4
64,76,1.9671,2082.248873,4
64,80,1.96813,2081.165489,4
64,84,3.80621,1076.136699,2
64,88,3.80826,1075.557971,2
64,92,3.80416,1076.715983,2
64,96,3.80621,1076.136699,2
128,4,1.93024,4244.031753,40
128,8,1.92819,4248.539522,40
128,12,1.92717,4250.796999,40
128,16,1.92307,4259.850948,36
128,20,1.9241,4257.583847,28
128,24,1.92,4266.666762,24
128,28,1.92307,4259.850948,20
128,32,1.93946,4223.864867,16
128,36,1.93331,4237.288007,16
128,40,1.93536,4232.804332,16
128,44,2.00602,4083.716149,12
128,48,2.00499,4085.801822,12
128,52,2.00602,4083.716149,12
128,56,2.31322,3541.390040,8
128,60,2.30912,3547.671933,8
128,64,2.31629,3536.693200,8
128,68,2.31322,3541.390040,8
128,72,2.30912,3547.671933,8
128,76,2.31219,3542.958427,8
128,80,2.31219,3542.958427,8
128,84,3.84102,2132.764639,4
128,88,3.8441,2131.060233,4
128,92,3.85024,2127.659579,4
128,96,3.84205,2132.196201,4
256,4,3.71507,4410.143429,64
256,8,3.71507,4410.143429,64
256,12,3.71712,4407.713579,64
256,16,3.71712,4407.713579,64
256,20,3.72019,4404.073821,56
256,24,3.71405,4411.359358,48
256,28,3.71917,4405.286405,40
256,32,3.69766,4430.905539,32
256,36,3.68947,4440.743873,32
256,40,3.69254,4437.049382,32
256,44,3.70074,4427.227394,24
256,48,3.69459,4434.589802,24
256,52,3.69357,4435.819251,24
256,56,3.84,4266.666762,16
256,60,3.84,4266.666762,16
256,64,3.84205,4264.392402,16
256,68,3.83693,4270.082854,16
256,72,3.84512,4260.985405,16
256,76,3.8359,4271.222768,16
256,80,3.83488,4272.363024,16
256,84,5.2265,3134.796107,8
256,88,5.23264,3131.115586,8
256,92,5.23264,3131.115586,8
256,96,5.2521,3119.516370,8
