THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,1.25747,3257.328891,10
32,8,1.25645,3259.983621,10
32,12,1.25747,3257.328891,10
32,16,1.31789,3108.003057,9
32,20,1.32813,3084.040138,7
32,24,1.33222,3074.558006,6
32,28,1.59539,2567.394113,5
32,32,1.72442,2375.296888,4
32,36,1.72237,2378.121282,4
32,40,1.72339,2376.708246,4
32,44,2.25997,1812.415009,3
32,48,2.25894,1813.236600,3
32,52,2.25894,1813.236600,3
32,56,2.84365,1440.403335,2
32,60,2.84365,1440.403335,2
32,64,2.84262,1440.922216,2
32,68,2.84467,1439.884827,2
32,72,2.8457,1439.366693,2
32,76,2.84467,1439.884827,2
32,80,2.84262,1440.922216,2
32,84,5.59206,732.466594,1
32,88,5.58899,732.869167,1
32,92,5.58797,733.003498,1
32,96,5.58797,733.003498,1
64,4,2.32448,3524.228989,20
64,8,2.32141,3528.892759,20
64,12,2.32243,3527.336798,20
64,16,2.32346,3525.782209,18
64,20,2.32038,3530.450093,14
64,24,2.32038,3530.450093,12
64,28,2.32141,3528.892759,10
64,32,2.11866,3866.602369,8
64,36,2.12275,3859.141430,8
64,40,2.11763,3868.472114,8
64,44,2.54566,3218.020826,6
64,48,2.54464,3219.315814,6
64,52,2.54976,3212.851276,6
64,56,2.91226,2812.939519,4
64,60,2.90918,2815.909911,4
64,64,2.91226,2812.939519,4
64,68,2.91021,2814.919084,4
64,72,2.90611,2818.886583,4
64,76,2.91123,2813.928953,4
64,80,2.90816,2816.901436,4
64,84,5.62176,1457.194928,2
64,88,5.62176,1457.194928,2
64,92,5.61971,1457.725980,2
64,96,5.61766,1458.257419,2
128,4,3.79494,4317.323205,40
128,8,3.7888,4324.324323,40
128,12,3.7929,4319.654391,40
128,16,3.78163,4332.521047,36
128,20,3.78061,4333.694545,28
128,24,3.77549,4339.571583,24
128,28,3.76832,4347.825990,20
128,32,3.77344,4341.926863,16
128,36,3.76934,4346.644828,16
128,40,3.77344,4341.926863,16
128,44,3.81235,4297.609520,12
128,48,3.80928,4301.075361,12
128,52,3.81338,4296.455481,12
128,56,4.06835,4027.183268,8
128,60,4.06323,4032.258119,8
128,64,4.0663,4029.211580,8
128,68,4.06733,4028.197405,8
128,72,4.06938,4026.170114,8
128,76,4.06323,4032.258119,8
128,80,4.06528,4030.226739,8
128,84,5.66784,2890.695572,4
128,88,5.66579,2891.740472,4
128,92,5.66477,2892.263084,4
128,96,5.66579,2891.740472,4
256,4,7.39533,4430.905539,64
256,8,7.39021,4433.975476,64
256,12,7.39123,4433.361034,64
256,16,7.38304,4438.280196,64
256,20,7.37485,4443.210286,56
256,24,7.37382,4443.827174,48
256,28,7.35334,4456.203893,40
256,32,7.36154,4451.244942,32
256,36,7.3257,4473.022091,32
256,40,7.3216,4475.524500,32
256,44,7.32262,4474.898489,24
256,48,7.33286,4468.649747,24
256,52,7.35437,4455.583276,24
256,56,7.41171,4421.110703,16
256,60,7.42707,4411.967433,16
256,64,7.40762,4423.555350,16
256,68,7.424,4413.793230,16
256,72,7.40966,4422.332689,16
256,76,7.40659,4424.167077,16
256,80,7.41683,4418.058833,16
256,84,8.6743,3777.594141,8
256,88,8.68147,3774.475188,8
256,92,8.67738,3776.256875,8
256,96,8.6825,3774.029926,8
