THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,0.9048,282.935456,9
32,8,0.96672,264.812980,9
32,12,0.964896,265.313561,9
32,16,0.964032,265.551353,9
32,20,0.9656,265.120129,9
32,24,0.963744,265.630711,9
32,28,1.11011,230.607372,7
32,32,1.05299,243.116760,6
32,36,1.05181,243.390429,6
32,40,1.01222,252.908457,5
32,44,1.00877,253.774911,5
32,48,1.24992,204.813106,4
32,52,1.24627,205.412628,4
32,56,1.24675,205.333535,4
32,60,1.19674,213.915187,3
32,64,1.19693,213.880864,3
32,68,1.1976,213.760854,3
32,72,1.196,214.046826,3
32,76,1.71789,149.020192,2
32,80,1.71904,148.920324,2
32,84,1.72138,148.718240,2
32,88,1.71894,148.928649,2
32,92,1.71933,148.895378,2
32,96,1.71939,148.889845,2
64,4,1.85046,276.687363,18
64,8,1.948,262.833682,18
64,12,1.94518,263.214175,18
64,16,1.94726,262.933024,18
64,20,1.94912,262.682641,18
64,24,1.94829,262.794828,18
64,28,1.93427,264.699063,14
64,32,1.98186,258.343695,12
64,36,1.97946,258.656931,12
64,40,1.90531,268.722401,10
64,44,1.90147,269.265079,10
64,48,1.97862,258.765689,8
64,52,2.05677,248.934257,8
64,56,2.06032,248.505099,8
64,60,1.87565,272.972324,6
64,64,1.87744,272.711781,6
64,68,1.89994,269.482767,6
64,72,1.89878,269.646252,6
64,76,2.20371,232.335261,4
64,80,2.2071,231.978197,4
64,84,2.20397,232.308268,4
64,88,2.20506,232.193655,4
64,92,2.2057,232.126266,4
64,96,2.20538,232.159968,4
128,4,3.88397,263.647890,36
128,8,3.81578,268.359561,36
128,12,3.90259,262.389718,36
128,16,3.90122,262.482260,36
128,20,3.90346,262.331638,36
128,24,3.89926,262.613656,36
128,28,3.86,265.284981,28
128,32,3.83786,266.815635,24
128,36,3.83318,267.140841,24
128,40,3.81834,268.179646,20
128,44,3.81475,268.431597,20
128,48,3.65878,279.874413,16
128,52,3.81395,268.487912,16
128,56,3.81069,268.717878,16
128,60,3.58093,285.959387,12
128,64,3.57606,286.348334,12
128,68,3.80397,269.192594,12
128,72,3.80406,269.185795,12
128,76,3.69926,276.811816,8
128,80,3.69888,276.840560,8
128,84,3.69725,276.962759,8
128,88,3.7001,276.749584,8
128,92,3.70304,276.529563,8
128,96,3.69536,277.104265,8
256,4,7.60074,269.447585,64
256,8,7.6311,268.375323,64
256,12,7.6689,267.052774,64
256,16,7.51232,272.618843,64
256,20,7.41597,276.160849,64
256,24,8.03402,254.916108,64
256,28,7.99219,256.250107,56
256,32,7.92758,258.338474,48
256,36,7.93101,258.226954,48
256,40,7.85104,260.857164,40
256,44,7.85219,260.818892,40
256,48,7.19037,284.825471,32
256,52,7.73494,264.772445,32
256,56,7.73482,264.776820,32
256,60,7.11962,287.655962,24
256,64,7.1295,287.257002,24
256,68,7.60582,269.267341,24
256,72,7.60259,269.381811,24
256,76,7.06918,289.708126,16
256,80,7.0863,289.008197,16
256,84,7.14566,286.607366,16
256,88,7.14554,286.612511,16
256,92,7.14614,286.588127,16
256,96,7.14499,286.634336,16
