THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,0.907328,564.294273,9
32,8,0.993568,515.314501,9
32,12,0.988416,518.000510,9
32,16,0.99072,516.795879,9
32,20,0.98976,517.297132,9
32,24,0.99216,516.045787,9
32,28,1.10659,462.681795,7
32,32,1.0655,480.523791,6
32,36,1.06282,481.739067,6
32,40,1.01949,502.212887,5
32,44,1.01795,502.970688,5
32,48,1.26838,403.663250,4
32,52,1.27085,402.880585,4
32,56,1.26899,403.469857,4
32,60,1.22374,418.388148,3
32,64,1.22291,418.672823,3
32,68,1.22314,418.596151,3
32,72,1.22422,418.224126,3
32,76,1.77491,288.465006,2
32,80,1.77395,288.621111,2
32,84,1.77501,288.449410,2
32,88,1.77379,288.647142,2
32,92,1.77645,288.215583,2
32,96,1.77683,288.153300,2
64,4,1.85683,551.476916,18
64,8,1.95814,522.944189,18
64,12,1.95872,522.790402,18
64,16,1.95802,522.978352,18
64,20,1.9552,523.731599,18
64,24,1.9576,523.089498,18
64,28,1.9409,527.591371,14
64,32,1.99789,512.541252,12
64,36,2.00022,511.942633,12
64,40,1.91658,534.286136,10
64,44,1.91782,533.938455,10
64,48,1.99549,513.157671,8
64,52,2.05277,498.838643,8
64,56,2.06221,496.555164,8
64,60,1.88362,543.635229,6
64,64,1.88666,542.759239,6
64,68,1.91187,535.600701,6
64,72,1.91024,536.058281,6
64,76,2.23472,458.222956,4
64,80,2.23834,457.482684,4
64,84,2.23738,457.679001,4
64,88,2.23808,457.535025,4
64,92,2.23674,457.809940,4
64,96,2.23658,457.842686,4
128,4,3.93859,519.982781,36
128,8,3.88202,527.560945,36
128,12,3.91437,523.200692,36
128,16,3.9113,523.611626,36
128,20,3.91632,522.939891,36
128,24,3.91539,523.063857,36
128,28,3.88467,527.200247,28
128,32,3.86115,530.411658,24
128,36,3.85526,531.221734,24
128,40,3.83069,534.629811,20
128,44,3.83558,533.947383,20
128,48,3.61194,567.008925,16
128,52,3.81971,536.166088,16
128,56,3.82278,535.735220,16
128,60,3.5904,570.409985,12
128,64,3.59338,569.937587,12
128,68,3.81862,536.318839,12
128,72,3.81862,536.318839,12
128,76,3.70992,552.033478,8
128,80,3.70963,552.076336,8
128,84,3.71517,551.253672,8
128,88,3.71053,551.943027,8
128,92,3.7105,551.947780,8
128,96,3.71107,551.862108,8
256,4,7.77578,526.764152,64
256,8,7.5313,543.863914,64
256,12,7.64109,536.049316,64
256,16,7.56944,541.123262,64
256,20,7.43645,550.800590,64
256,24,8.05066,508.778395,64
256,28,8.01869,510.806743,56
256,32,7.96957,513.955100,48
256,36,7.95955,514.601839,48
256,40,7.90163,518.373937,40
256,44,7.89453,518.840397,40
256,48,7.23581,566.073624,32
256,52,7.78426,526.190301,32
256,56,7.78886,525.878989,32
256,60,7.13555,574.027075,24
256,64,7.11731,575.498169,24
256,68,7.63798,536.267176,24
256,72,7.63888,536.204276,24
256,76,7.0943,577.364594,16
256,80,7.09648,577.187572,16
256,84,7.14899,572.947902,16
256,88,7.1385,573.790340,16
256,92,7.14317,573.415047,16
256,96,7.13133,574.367066,16
