THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,0.90672,17.646021,9
32,8,0.951552,16.814636,9
32,12,0.952768,16.793175,9
32,16,0.9504,16.835017,9
32,20,0.951488,16.815766,9
32,24,0.952128,16.804463,9
32,28,1.10486,14.481420,7
32,32,1.04829,15.262981,6
32,36,1.04803,15.266709,6
32,40,1.00074,15.988233,5
32,44,1.00173,15.972399,5
32,48,1.22394,13.072579,4
32,52,1.22477,13.063698,4
32,56,1.2256,13.054830,4
32,60,1.17357,13.633637,3
32,64,1.17574,13.608404,3
32,68,1.17482,13.619154,3
32,72,1.17427,13.625464,3
32,76,1.66813,9.591590,2
32,80,1.66544,9.607071,2
32,84,1.66506,9.609286,2
32,88,1.66618,9.602827,2
32,92,1.66704,9.597850,2
32,96,1.66669,9.599877,2
64,4,1.81936,17.588602,18
64,8,1.89245,16.909316,18
64,12,1.89162,16.916753,18
64,16,1.89152,16.917611,18
64,20,1.89152,16.917611,18
64,24,1.89021,16.929354,18
64,28,2.2953,13.941557,14
64,32,2.08976,15.312763,12
64,36,2.09398,15.281875,12
64,40,1.94099,16.486415,10
64,44,1.94541,16.448992,10
64,48,1.96659,16.271805,8
64,52,2.14842,14.894694,8
64,56,2.14701,14.904463,8
64,60,1.87085,17.104544,6
64,64,1.8704,17.108640,6
64,68,1.89254,16.908457,6
64,72,1.89318,16.902742,6
64,76,2.17392,14.719953,4
64,80,2.17334,14.723855,4
64,84,2.17488,14.713455,4
64,88,2.17373,14.721253,4
64,92,2.17418,14.718220,4
64,96,2.17344,14.723204,4
128,4,3.73021,17.157221,36
128,8,3.79309,16.872796,36
128,12,3.8591,16.584161,36
128,16,3.8575,16.591040,36
128,20,3.85587,16.598062,36
128,24,3.85619,16.596684,36
128,28,4.10102,15.605858,28
128,32,4.16554,15.364169,24
128,36,4.16541,15.364641,24
128,40,3.86163,16.573303,20
128,44,3.86147,16.573991,20
128,48,3.65114,17.528791,16
128,52,4.29008,14.918136,16
128,56,4.28819,14.924706,16
128,60,3.57827,17.885728,12
128,64,3.57078,17.923234,12
128,68,3.76922,16.979658,12
128,72,3.76691,16.990044,12
128,76,3.68262,17.378912,8
128,80,3.68592,17.363372,8
128,84,3.68534,17.366086,8
128,88,3.68474,17.368951,8
128,92,3.68922,17.347860,8
128,96,3.68541,17.365784,8
256,4,7.85014,16.305434,64
256,8,7.56634,16.917038,64
256,12,7.60493,16.831192,64
256,16,7.50925,17.045649,64
256,20,7.48634,17.097816,64
256,24,8.07757,15.846354,64
256,28,7.97098,16.058260,56
256,32,7.86294,16.278890,48
256,36,7.86397,16.276770,48
256,40,7.74237,16.532409,40
256,44,7.74122,16.534870,40
256,48,7.42678,17.234916,32
256,52,7.58154,16.883123,32
256,56,7.58163,16.882908,32
256,60,7.25069,17.653497,24
256,64,7.25264,17.648746,24
256,68,7.5297,16.999358,24
256,72,7.5287,17.001598,24
256,76,7.08819,18.058202,16
256,80,7.08365,18.069785,16
256,84,7.09997,18.028250,16
256,88,7.11821,17.982054,16
256,92,7.09747,18.034590,16
256,96,7.09584,18.038738,16
