THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,0.905536,141.352746,9
32,8,0.952448,134.390537,9
32,12,0.953408,134.255219,9
32,16,0.953152,134.291278,9
32,20,0.95184,134.476385,9
32,24,0.953472,134.246205,9
32,28,1.15053,111.253273,7
32,32,1.04835,122.096395,6
32,36,1.05008,121.895481,6
32,40,1.00336,127.571356,5
32,44,1.00499,127.364197,5
32,48,1.23654,103.514310,4
32,52,1.2344,103.694100,4
32,56,1.23638,103.527704,4
32,60,1.1841,108.099345,3
32,64,1.18611,107.915606,3
32,68,1.1841,108.099345,3
32,72,1.18659,107.871958,3
32,76,1.69347,75.584360,2
32,80,1.69187,75.655842,2
32,84,1.69357,75.580077,2
32,88,1.69325,75.594359,2
32,92,1.69245,75.630092,2
32,96,1.69037,75.723154,2
64,4,1.83232,139.713589,18
64,8,1.94131,131.869584,18
64,12,1.94106,131.886972,18
64,16,1.94326,131.737118,18
64,20,1.9408,131.904373,18
64,24,1.93926,132.008841,18
64,28,1.97101,129.882785,14
64,32,2.14397,119.404761,12
64,36,2.13786,119.746138,12
64,40,1.95747,130.780928,10
64,44,1.95824,130.729633,10
64,48,1.97299,129.752177,8
64,52,2.14918,119.114976,8
64,56,2.15114,119.006892,8
64,60,1.87459,136.563053,6
64,64,1.87683,136.400061,6
64,68,1.89562,135.048445,6
64,72,1.89568,135.043893,6
64,76,2.19088,116.848021,4
64,80,2.18979,116.906085,4
64,84,2.18947,116.923169,4
64,88,2.18966,116.912921,4
64,92,2.18608,117.104590,4
64,96,2.19094,116.844614,4
128,4,3.86454,132.486527,36
128,8,3.7735,135.682908,36
128,12,3.88685,131.726274,36
128,16,3.88493,131.791375,36
128,20,3.89053,131.601676,36
128,24,3.88202,131.890236,36
128,28,3.83693,133.440089,28
128,32,3.81542,134.192164,24
128,36,3.81222,134.304808,24
128,40,3.80048,134.719829,20
128,44,3.80205,134.664266,20
128,48,3.68534,138.928687,16
128,52,3.81578,134.179780,16
128,56,3.82147,133.979788,16
128,60,3.57475,143.226715,12
128,64,3.5729,143.301120,12
128,68,3.78192,135.380972,12
128,72,3.77994,135.452026,12
128,76,3.69216,138.672218,8
128,80,3.68915,138.785282,8
128,84,3.69456,138.582130,8
128,88,3.69024,138.744367,8
128,92,3.69309,138.637366,8
128,96,3.68899,138.791300,8
256,4,7.63642,134.094319,64
256,8,7.69158,133.132523,64
256,12,7.56899,135.288818,64
256,16,7.58205,135.055859,64
256,20,7.44608,137.522021,64
256,24,8.0232,127.629873,64
256,28,7.97526,128.397002,56
256,32,7.90269,129.576164,48
256,36,7.90938,129.466595,48
256,40,7.81126,131.092739,40
256,44,7.80832,131.142166,40
256,48,7.17043,142.808688,32
256,52,7.70282,132.938395,32
256,56,7.69213,133.123107,32
256,60,7.36163,139.099593,24
256,64,7.36176,139.097170,24
256,68,7.5751,135.179658,24
256,72,7.57693,135.147118,24
256,76,7.07101,144.816690,16
256,80,7.07667,144.700784,16
256,84,7.09731,144.279976,16
256,88,7.10438,144.136354,16
256,92,7.12522,143.714941,16
256,96,7.10714,144.080546,16
