THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,1.1399,3593.284979,9
32,8,1.31933,3104.610949,9
32,12,1.31798,3107.776761,9
32,16,1.31802,3107.701149,9
32,20,1.31702,3110.042052,9
32,24,1.32029,3102.353560,9
32,28,1.39162,2943.340720,7
32,32,1.34307,3049.724681,6
32,36,1.34454,3046.385866,6
32,40,1.31952,3104.159096,5
32,44,1.3215,3099.498760,5
32,48,1.84762,2216.910925,4
32,52,1.84538,2219.601841,4
32,56,1.84678,2217.909625,4
32,60,1.83018,2238.036128,3
32,64,1.82886,2239.641684,3
32,68,1.83014,2238.075197,3
32,72,1.83117,2236.823642,3
32,76,2.91459,1405.342484,2
32,80,2.91482,1405.234545,2
32,84,2.91418,1405.543117,2
32,88,2.91446,1405.404220,2
32,92,2.91402,1405.620281,2
32,96,2.91526,1405.018603,2
64,4,1.97107,4156.114121,18
64,8,2.27424,3602.082427,18
64,12,2.27066,3607.767802,18
64,16,2.2688,3610.719291,18
64,20,2.26586,3615.410644,18
64,24,2.26765,3612.553653,18
64,28,2.25744,3628.889216,14
64,32,2.33635,3506.320800,12
64,36,2.33552,3507.570005,12
64,40,2.22109,3688.282611,10
64,44,2.22592,3680.276084,10
64,48,2.31392,3540.312511,8
64,52,2.38256,3438.318426,8
64,56,2.37962,3442.572215,8
64,60,2.30538,3553.433285,6
64,64,2.3056,3553.088244,6
64,68,2.31482,3538.942191,6
64,72,2.31581,3537.426158,6
64,76,3.12934,2617.801058,4
64,80,3.12886,2618.202603,4
64,84,3.12947,2617.693961,4
64,88,3.1295,2617.667238,4
64,92,3.12797,2618.952563,4
64,96,3.13114,2616.302887,4
128,4,4.32915,3784.574807,36
128,8,4.25546,3850.116207,36
128,12,4.3168,3795.403900,36
128,16,4.3241,3788.999881,36
128,20,4.31862,3793.800971,36
128,24,4.32752,3786.002237,36
128,28,4.30461,3806.153894,28
128,32,4.29107,3818.160220,24
128,36,4.29379,3815.741627,24
128,40,4.26806,3838.742792,20
128,44,4.26512,3841.392478,20
128,48,3.78982,4323.155894,16
128,52,4.24406,3860.450870,16
128,56,4.23552,3868.238243,16
128,60,3.77174,4343.879103,12
128,64,3.77738,4337.402545,12
128,68,4.22845,3874.707773,12
128,72,4.23261,3870.899600,12
128,76,4.08525,4010.527641,8
128,80,4.08323,4012.507812,8
128,84,4.08477,4010.999089,8
128,88,4.08909,4006.761446,8
128,92,4.08538,4010.402190,8
128,96,4.08762,4008.204326,8
256,4,7.87085,4163.210782,64
256,8,8.16362,4013.907474,64
256,12,7.94848,4122.549150,64
256,16,8.23917,3977.100520,64
256,20,8.14237,4024.381940,64
256,24,9.32602,3513.611654,64
256,28,9.28134,3530.523008,56
256,32,9.07613,3610.350138,48
256,36,9.07875,3609.306827,48
256,40,9.1575,3578.267583,40
256,44,9.19411,3564.020172,40
256,48,7.69978,4255.708123,32
256,52,8.99747,3641.911939,32
256,56,8.98317,3647.711062,32
256,60,7.70259,4254.152426,24
256,64,7.68013,4266.595503,24
256,68,8.88307,3688.814002,24
256,72,8.89142,3685.348864,24
256,76,7.44042,4404.054910,16
256,80,7.44781,4399.683897,16
256,84,7.61283,4304.311418,16
256,88,7.55875,4335.107137,16
256,92,7.5433,4343.989763,16
256,96,7.53907,4346.423517,16
