THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,1.11923,914.913035,10
32,8,1.11616,917.431164,10
32,12,1.1223,912.408789,10
32,16,1.32198,774.593308,9
32,20,1.1991,853.971000,7
32,24,1.13971,898.472615,6
32,28,1.12538,909.918119,5
32,32,1.43258,714.796312,4
32,36,1.43053,715.819591,4
32,40,1.43053,715.819591,4
32,44,1.75923,582.072162,3
32,48,1.75616,583.090372,3
32,52,1.76026,581.733549,3
32,56,2.1207,482.858537,2
32,60,2.12378,482.160086,2
32,64,2.12173,482.625495,2
32,68,2.11968,483.091804,2
32,72,2.12275,482.392679,2
32,76,2.12173,482.625495,2
32,80,2.12173,482.625495,2
32,84,3.95059,259.201656,1
32,88,3.95366,259.000255,1
32,92,3.94957,259.268860,1
32,96,3.94445,259.605400,1
64,4,2.18726,936.329603,20
64,8,2.18522,937.207144,20
64,12,2.18624,936.768168,20
64,16,2.26816,902.934496,18
64,20,2.23846,914.913035,14
64,24,2.13709,958.313341,12
64,28,2.16474,946.073780,10
64,32,2.12378,964.320173,8
64,36,2.1545,950.570362,8
64,40,2.15859,948.766610,8
64,44,2.36134,867.302652,6
64,48,2.36134,867.302652,6
64,52,2.35725,868.809706,6
64,56,2.49549,820.681189,4
64,60,2.49446,821.018089,4
64,64,2.49446,821.018089,4
64,68,2.49344,821.355265,4
64,72,2.49242,821.692718,4
64,76,2.49446,821.018089,4
64,80,2.49549,820.681189,4
64,84,4.21581,485.790634,2
64,88,4.21171,486.263082,2
64,92,4.21376,486.026743,2
64,96,4.21376,486.026743,2
128,4,4.08371,1003.009002,40
128,8,4.34176,943.396192,40
128,12,4.34893,941.841305,40
128,16,4.31616,948.991652,36
128,20,4.29158,954.426148,28
128,24,4.26189,961.076399,24
128,28,4.26291,960.845590,20
128,32,3.85946,1061.289450,16
128,36,4.18918,977.756006,16
128,40,4.17485,981.113545,16
128,44,4.16563,983.284223,12
128,48,4.1728,981.595077,12
128,52,4.1687,982.559560,12
128,56,3.98029,1029.071256,8
128,60,3.99565,1025.115349,8
128,64,3.98438,1028.013349,8
128,68,4.13594,990.344196,8
128,72,4.13082,991.571645,8
128,76,4.13184,991.325843,8
128,80,4.13286,991.080278,8
128,84,4.9705,824.062599,4
128,88,4.96947,824.232445,4
128,92,4.96742,824.572267,4
128,96,4.97254,823.723197,4
256,4,8.53811,959.462736,64
256,8,8.4521,969.227043,64
256,12,8.50022,963.739296,64
256,16,8.93235,917.115664,64
256,20,8.89549,920.916334,56
256,24,8.80026,930.882034,48
256,28,8.74394,936.877899,40
256,32,8.27699,989.731554,32
256,36,8.63232,948.991652,32
256,40,8.6569,946.297650,32
256,44,8.50637,963.043252,24
256,48,8.46029,968.288545,24
256,52,8.44698,969.814556,24
256,56,7.70253,1063.546929,16
256,60,7.71789,1061.430294,16
256,64,7.67386,1067.520714,16
256,68,8.29133,988.020203,16
256,72,8.28928,988.264368,16
256,76,8.30259,986.679789,16
256,80,8.36403,979.431954,16
256,84,8.05376,1017.164707,8
256,88,8.05581,1016.906055,8
256,92,8.05786,1016.647654,8
256,96,8.06912,1015.228375,8
