THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,1.024,31.249999,10
32,8,1.024,31.249999,10
32,12,1.03014,31.063619,10
32,16,1.40288,22.810220,9
32,20,1.22368,26.150627,7
32,24,1.11718,28.643445,6
32,28,1.06598,30.019212,5
32,32,1.29946,24.625690,4
32,36,1.3015,24.586939,4
32,40,1.30048,24.606299,4
32,44,1.54419,20.722812,3
32,48,1.54419,20.722812,3
32,52,1.54419,20.722812,3
32,56,1.8135,17.645398,2
32,60,1.81658,17.615558,2
32,64,1.81453,17.635440,2
32,68,1.81555,17.625494,2
32,72,1.81453,17.635440,2
32,76,1.81555,17.625494,2
32,80,1.82067,17.575928,2
32,84,3.28909,9.729141,1
32,88,3.28806,9.732171,1
32,92,3.2809,9.753433,1
32,96,3.28499,9.741272,1
64,4,2.12582,30.105973,20
64,8,2.1207,30.178659,20
64,12,2.13094,30.033637,20
64,16,2.41766,26.471833,18
64,20,2.46886,25.922854,14
64,24,2.24563,28.499773,12
64,28,2.03059,31.517903,10
64,32,2.20058,29.083294,8
64,36,2.25178,28.422010,8
64,40,2.25178,28.422010,8
64,44,2.32346,27.545174,6
64,48,2.3255,27.520915,6
64,52,2.32858,27.484608,6
64,56,2.30707,27.740791,4
64,60,2.30912,27.716187,4
64,64,2.30502,27.765439,4
64,68,2.30707,27.740791,4
64,72,2.3081,27.728484,4
64,76,2.30502,27.765439,4
64,80,2.3081,27.728484,4
64,84,3.60448,17.755682,2
64,88,3.6096,17.730496,2
64,92,3.60653,17.745599,2
64,96,3.60755,17.740562,2
128,4,4.09498,31.257815,40
128,8,4.24038,30.185945,40
128,12,4.22298,30.310377,40
128,16,4.23936,30.193238,36
128,20,4.16051,30.765444,28
128,24,4.1257,31.025067,24
128,28,4.09702,31.242190,20
128,32,4.32947,29.564806,16
128,36,4.52096,28.312572,16
128,40,4.51994,28.318985,16
128,44,4.59264,27.870681,12
128,48,4.58854,27.895560,12
128,52,4.59776,27.839642,12
128,56,4.05197,31.589587,8
128,60,4.04582,31.637560,8
128,64,4.04173,31.669622,8
128,68,4.04787,31.621553,8
128,72,4.12877,31.001984,8
128,76,4.13184,30.978933,8
128,80,4.1257,31.025067,8
128,84,4.59981,27.827247,4
128,88,4.59776,27.839642,4
128,92,4.59674,27.845846,4
128,96,4.59366,27.864466,4
256,4,8.28928,30.883262,64
256,8,8.34048,30.693678,64
256,12,8.12032,31.525850,64
256,16,8.84736,28.935186,64
256,20,8.63539,29.645440,56
256,24,8.81459,29.042750,48
256,28,8.53504,29.994002,40
256,32,7.75987,32.990235,32
256,36,8.32512,30.750308,32
256,40,8.32512,30.750308,32
256,44,8.19712,31.230482,24
256,48,8.19712,31.230482,24
256,52,8.19712,31.230482,24
256,56,7.91757,32.333160,16
256,60,7.93702,32.253902,16
256,64,7.93395,32.266392,16
256,68,8.31693,30.780596,16
256,72,8.32205,30.761658,16
256,76,8.31693,30.780596,16
256,80,8.31488,30.788176,16
256,84,7.92576,32.299742,8
256,88,7.92371,32.308091,8
256,92,7.92269,32.312266,8
256,96,7.9145,32.345711,8
