THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,6.76794,9.456354,16
32,8,6.67264,9.591406,8
32,12,6.74656,9.486316,5
32,16,6.78186,9.436945,4
32,20,6.81856,9.386146,3
32,24,7.09808,9.016523,2
32,28,7.09686,9.018067,2
32,32,7.10042,9.013556,2
32,36,7.97686,8.023203,1
32,40,7.9729,8.027196,1
32,44,7.97347,8.026616,1
32,48,7.97261,8.027486,1
32,52,7.97261,8.027486,1
32,56,7.9855,8.014522,1
32,60,7.97491,8.025167,1
32,64,7.97286,8.027228,1
64,4,14.0664,9.099699,32
64,8,13.5337,9.457875,16
64,12,13.3956,9.555342,10
64,16,13.3718,9.572355,8
64,20,13.2955,9.627326,6
64,24,13.4498,9.516853,4
64,28,13.4554,9.512892,4
64,32,13.4471,9.518756,4
64,36,14.1019,9.076778,2
64,40,14.1191,9.065752,2
64,44,14.0944,9.081621,2
64,48,14.1165,9.067375,2
64,52,14.0965,9.080261,2
64,56,14.1107,9.071138,2
64,60,14.0968,9.080095,2
64,64,14.1011,9.077334,2
128,4,28.6165,8.945894,32
128,8,28.2941,9.047829,32
128,12,27.4041,9.341659,20
128,16,27.0726,9.456063,16
128,20,26.8071,9.549719,12
128,24,26.6268,9.614391,8
128,28,26.6077,9.621283,8
128,32,26.6126,9.619512,8
128,36,26.8327,9.540608,4
128,40,26.8186,9.545628,4
128,44,26.8117,9.548055,4
128,48,26.8146,9.547052,4
128,52,26.8229,9.544091,4
128,56,26.8244,9.543533,4
128,60,26.8285,9.542099,4
128,64,26.8183,9.545719,4
256,4,57.3696,8.924587,32
256,8,57.3522,8.927296,32
256,12,56.7193,9.026910,32
256,16,56.6744,9.034061,32
256,20,55.4822,9.228184,24
256,24,54.1161,9.461141,16
256,28,54.1181,9.460789,16
256,32,54.1372,9.457444,16
256,36,53.207,9.622798,8
256,40,53.2108,9.622110,8
256,44,53.1988,9.624268,8
256,48,53.1948,9.625004,8
256,52,53.2016,9.623771,8
256,56,53.2029,9.623527,8
256,60,53.1948,9.625010,8
256,64,53.202,9.623701,8
