THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,6.71712,152.446283,16
32,8,6.69386,152.976108,8
32,12,6.77277,151.193721,5
32,16,6.82662,150.000939,4
32,20,6.852,149.445412,3
32,24,7.19254,142.369654,2
32,28,7.19462,142.328495,2
32,32,7.19619,142.297486,2
32,36,8.40499,121.832357,1
32,40,8.41238,121.725304,1
32,44,8.40797,121.789242,1
32,48,8.39904,121.918692,1
32,52,8.40541,121.826330,1
32,56,8.39002,122.049833,1
32,60,8.41101,121.745219,1
32,64,8.21741,124.613501,1
64,4,13.6914,149.583038,32
64,8,13.3507,153.400707,16
64,12,13.3634,153.254504,10
64,16,13.358,153.316553,8
64,20,13.3244,153.703532,6
64,24,13.4922,151.791138,4
64,28,13.4965,151.742905,4
64,32,13.4892,151.825705,4
64,36,14.2587,143.632055,2
64,40,14.2645,143.572768,2
64,44,14.2708,143.509665,2
64,48,14.2362,143.858370,2
64,52,14.2689,143.529299,2
64,56,14.263,143.588224,2
64,60,14.2705,143.513204,2
64,64,14.2602,143.616254,2
128,4,27.5759,148.535645,32
128,8,27.6029,148.389972,32
128,12,26.7284,153.244957,20
128,16,26.6652,153.608541,16
128,20,26.6392,153.758370,12
128,24,26.5959,154.008858,8
128,28,26.6188,153.876301,8
128,32,26.6013,153.977364,8
128,36,26.8903,152.322559,4
128,40,26.8699,152.438480,4
128,44,26.9235,152.134644,4
128,48,26.8911,152.318216,4
128,52,26.8872,152.340150,4
128,56,26.9005,152.264939,4
128,60,26.8815,152.372426,4
128,64,26.8857,152.348483,4
256,4,55.0195,148.892787,32
256,8,55.2007,148.403816,32
256,12,55.131,148.591597,32
256,16,55.1373,148.574439,32
256,20,53.6786,152.612049,24
256,24,53.3191,153.641082,16
256,28,53.3569,153.532171,16
256,32,53.3172,153.646523,16
256,36,53.2031,153.975885,8
256,40,53.1972,153.993021,8
256,44,53.2009,153.982465,8
256,48,53.1929,154.005434,8
256,52,53.2111,153.952737,8
256,56,53.2066,153.965982,8
256,60,53.1865,154.023969,8
256,64,53.2031,153.975885,8
