THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,6.7521,303.313215,16
32,8,6.7257,304.503798,8
32,12,6.84275,299.294788,5
32,16,6.93216,295.434616,4
32,20,6.90995,296.384107,3
32,24,7.36822,277.950285,2
32,28,7.36224,278.176213,2
32,32,7.36646,278.016693,2
32,36,9.19334,222.769862,1
32,40,9.2,222.608700,1
32,44,9.20173,222.566895,1
32,48,9.20214,222.556838,1
32,52,9.19747,222.669891,1
32,56,9.19962,222.617977,1
32,60,9.19834,222.648975,1
32,64,9.19664,222.690026,1
64,4,13.6991,298.998358,32
64,8,13.3837,306.044369,16
64,12,13.396,305.763635,10
64,16,13.3754,306.234016,8
64,20,13.3386,307.078151,6
64,24,13.583,301.553239,4
64,28,13.5772,301.681174,4
64,32,13.5745,301.743041,4
64,36,14.5449,281.610811,2
64,40,14.5451,281.607100,2
64,44,14.5447,281.613913,2
64,48,14.5424,281.659141,2
64,52,14.5476,281.557533,2
64,56,14.552,281.473336,2
64,60,14.5554,281.407737,2
64,64,14.5468,281.574256,2
128,4,27.5223,297.649163,32
128,8,27.6705,296.055062,32
128,12,26.7612,306.114649,20
128,16,26.6971,306.849943,16
128,20,26.6998,306.818312,12
128,24,26.6198,307.741135,8
128,28,26.6109,307.843636,8
128,32,26.6102,307.851778,8
128,36,27.0194,303.190014,4
128,40,27.018,303.205082,4
128,44,27.0292,303.079808,4
128,48,27.0251,303.125755,4
128,52,27.0257,303.119294,4
128,56,27.0247,303.129691,4
128,60,27.0143,303.246399,4
128,64,27.0193,303.191084,4
256,4,54.9396,298.218148,32
256,8,54.9651,298.080120,32
256,12,55.1691,296.977910,32
256,16,55.1688,296.979286,32
256,20,53.6578,305.342424,24
256,24,53.4481,306.540576,16
256,28,53.3726,306.973768,16
256,32,53.4368,306.605197,16
256,36,53.2822,307.494944,8
256,40,53.2335,307.776287,8
256,44,53.2627,307.607635,8
256,48,53.2869,307.467626,8
256,52,53.2747,307.538165,8
256,56,53.2463,307.702287,8
256,60,53.2631,307.604859,8
256,64,53.289,307.455806,8
