THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,0.221984,72.077267,9
32,8,0.222272,71.983878,9
32,12,0.222048,72.056492,9
32,16,0.223936,71.448983,9
32,20,0.222272,71.983878,9
32,24,0.22336,71.633237,9
32,28,0.419872,38.106853,7
32,32,0.42176,37.936268,6
32,36,0.421952,37.919004,6
32,40,0.425792,37.577032,5
32,44,0.425312,37.619441,5
32,48,0.618496,25.869205,4
32,52,0.619008,25.847808,4
32,56,0.618848,25.854490,4
32,60,0.633824,25.243601,3
32,64,0.633472,25.257627,3
64,4,0.239584,133.564846,18
64,8,0.240352,133.138062,18
64,12,0.24128,132.625992,18
64,16,0.23936,133.689837,18
64,20,0.240064,133.297790,18
64,24,0.239296,133.725593,18
64,28,0.431392,74.178471,14
64,32,0.432576,73.975440,12
64,36,0.432768,73.942623,12
64,40,0.435616,73.459196,10
64,44,0.433408,73.833433,10
64,48,0.627616,50.986591,8
64,52,0.627808,50.971000,8
64,56,0.62928,50.851769,8
64,60,0.640576,49.955040,6
64,64,0.641312,49.897709,6
128,4,0.30048,212.992540,36
128,8,0.29936,213.789412,36
128,12,0.300192,213.196888,36
128,16,0.304416,210.238620,36
128,20,0.302912,211.282487,36
128,24,0.30288,211.304815,36
128,28,0.472,135.593220,28
128,32,0.467648,136.855071,24
128,36,0.468992,136.462884,24
128,40,0.467392,136.930029,20
128,44,0.465664,137.438153,20
128,48,0.656288,97.518159,16
128,52,0.657472,97.342546,16
128,56,0.655712,97.603825,16
128,60,0.663904,96.399478,12
128,64,0.66416,96.362320,12
256,4,0.691232,185.176605,64
256,8,0.692448,184.851420,64
256,12,0.690912,185.262376,64
256,16,0.691744,185.039544,64
256,20,0.688288,185.968671,64
256,24,0.697344,183.553596,64
256,28,0.650496,196.772922,56
256,32,0.612832,208.866374,48
256,36,0.616032,207.781412,48
256,40,0.591104,216.543969,40
256,44,0.589792,217.025658,40
256,48,0.755872,169.340838,32
256,52,0.758912,168.662500,32
256,56,0.758912,168.662500,32
256,60,0.741024,172.733942,24
256,64,0.737152,173.641262,24
