THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,1.01434,4038.109700,9
32,8,1.01478,4036.327028,9
32,12,1.01325,4042.445812,9
32,16,1.01478,4036.327028,9
32,20,1.01555,4033.274340,9
32,24,1.01453,4037.345302,9
32,28,1.09402,3744.003895,7
32,32,1.09485,3741.158464,6
32,36,1.09389,3744.441692,6
32,40,1.09482,3741.268043,5
32,44,1.09334,3746.305006,5
32,48,1.44928,2826.230910,4
32,52,1.44867,2827.417001,4
32,56,1.44835,2828.041842,4
32,60,1.46294,2799.833701,3
32,64,1.46106,2803.451761,3
32,68,1.46182,2801.978784,3
32,72,1.46224,2801.181786,3
32,76,2.41059,1699.167618,2
32,80,2.40976,1699.754334,2
32,84,2.41078,1699.032344,2
32,88,2.40922,1700.138188,2
32,92,2.40966,1699.822109,2
32,96,2.41088,1698.964631,2
64,4,1.59712,5129.232469,18
64,8,1.5977,5127.383603,18
64,12,1.59926,5122.356202,18
64,16,1.59808,5126.151256,18
64,20,1.59981,5120.614545,18
64,24,1.59789,5126.767356,18
64,28,1.59792,5126.664854,14
64,32,1.61315,5078.256644,12
64,36,1.61098,5085.116164,12
64,40,1.61043,5086.833752,10
64,44,1.60928,5090.475275,10
64,48,1.73677,4716.807291,8
64,52,1.73613,4718.546172,8
64,56,1.73642,4717.763533,8
64,60,1.91574,4276.145574,6
64,64,1.91542,4276.859873,6
64,68,1.91696,4273.432933,6
64,72,1.91555,4276.574018,6
64,76,2.41974,3385.482080,4
64,80,2.4216,3382.887203,4
64,84,2.42016,3384.900095,4
64,88,2.42051,3384.407981,4
64,92,2.41981,3385.392685,4
64,96,2.41946,3385.885084,4
128,4,2.7631,5929.563355,36
128,8,2.76237,5931.143213,36
128,12,2.76006,5936.094479,36
128,16,2.76134,5933.342699,36
128,20,2.76067,5934.786694,36
128,24,2.76288,5930.043826,36
128,28,2.76026,5935.681216,28
128,32,2.75306,5951.204664,24
128,36,2.75709,5942.501770,24
128,40,2.75523,5946.504480,20
128,44,2.75402,5949.130456,20
128,48,2.75635,5944.088531,16
128,52,2.7569,5942.915470,16
128,56,2.7593,5937.746568,16
128,60,2.79443,5863.087898,12
128,64,2.79216,5867.858504,12
128,68,2.79338,5865.304271,12
128,72,2.79504,5861.812579,12
128,76,3.0391,5391.062656,8
128,80,3.03968,5390.041050,8
128,84,3.03808,5392.879754,8
128,88,3.03898,5391.289779,8
128,92,3.0369,5394.982262,8
128,96,3.03898,5391.289779,8
256,4,5.3551,6119.022186,64
256,8,5.3767,6094.439769,64
256,12,5.38736,6082.385327,64
256,16,5.37523,6096.108719,64
256,20,5.37622,6094.984091,64
256,24,5.38035,6090.307823,64
256,28,5.36762,6104.758411,56
256,32,5.36624,6106.323953,48
256,36,5.36621,6106.360308,48
256,40,5.36093,6112.374507,40
256,44,5.3615,6111.717817,40
256,48,5.36077,6112.557188,32
256,52,5.3663,6106.251246,32
256,56,5.37219,6099.558723,32
256,60,5.36496,6107.780639,24
256,64,5.36026,6113.140642,24
256,68,5.36755,6104.831625,24
256,72,5.36413,6108.728075,24
256,76,5.41539,6050.900927,16
256,80,5.4137,6052.796673,16
256,84,5.42218,6043.330334,16
256,88,5.41472,6051.651728,16
256,92,5.42339,6041.975408,16
256,96,5.41053,6056.340322,16
