THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,0.257696,1986.837183,9
32,8,0.259072,1976.284541,9
32,12,0.258528,1980.443169,9
32,16,0.258304,1982.160556,9
32,20,0.25824,1982.651687,9
32,24,0.259392,1973.846585,9
32,28,0.475808,1076.064307,7
32,32,0.47744,1072.386060,6
32,36,0.477248,1072.817458,6
32,40,0.480064,1066.524453,5
32,44,0.481856,1062.558134,5
32,48,0.698624,732.869167,4
32,52,0.698016,733.507554,4
32,56,0.698144,733.373038,4
32,60,0.712896,718.197335,3
32,64,0.712576,718.519877,3
64,4,0.29008,3530.060540,18
64,8,0.291712,3510.311708,18
64,12,0.290368,3526.559513,18
64,16,0.289792,3533.568889,18
64,20,0.28928,3539.823041,18
64,24,0.289216,3540.606185,18
64,28,0.492928,2077.382505,14
64,32,0.497472,2058.407356,12
64,36,0.496928,2060.660673,12
64,40,0.498304,2054.970421,10
64,44,0.500224,2047.082930,10
64,48,0.715136,1431.895489,8
64,52,0.715616,1430.935051,8
64,56,0.716512,1429.145590,8
64,60,0.728864,1404.925995,6
64,64,0.7296,1403.508748,6
128,4,0.44112,4642.727616,36
128,8,0.440768,4646.435276,36
128,12,0.436416,4692.770200,36
128,16,0.44112,4642.727616,36
128,20,0.440192,4652.515118,36
128,24,0.441728,4636.337337,36
128,28,0.543168,3770.472430,28
128,32,0.545472,3754.546343,24
128,36,0.545184,3756.529794,24
128,40,0.552416,3707.350803,20
128,44,0.55088,3717.687962,20
128,48,0.751488,2725.259859,16
128,52,0.752992,2719.816505,16
128,56,0.751712,2724.447573,16
128,60,0.76864,2664.446358,12
128,64,0.768128,2666.222373,12
256,4,0.911872,4491.858362,64
256,8,0.936256,4374.871870,64
256,12,0.934048,4385.213622,64
256,16,0.931776,4395.906373,64
256,20,0.926848,4419.279132,64
256,24,0.930944,4399.834886,64
256,28,0.868064,4718.546172,56
256,32,0.85264,4803.903323,48
256,36,0.853408,4799.580155,48
256,40,0.794976,5152.356827,40
256,44,0.797824,5133.964221,40
256,48,0.875936,4676.140873,32
256,52,0.877984,4665.233147,32
256,56,0.878048,4664.893021,32
256,60,0.9144,4479.440161,24
256,64,0.914176,4480.537727,24
