THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,0.528384,968.992303,16
32,8,0.629056,813.918028,8
32,12,0.916928,558.386268,5
32,16,1.02464,499.687713,4
32,20,1.26506,404.725162,3
32,24,1.90438,268.853338,2
32,28,1.90336,268.997981,2
32,32,1.77498,288.454602,2
32,36,3.63936,140.684078,1
32,40,3.30422,154.953174,1
32,44,3.64304,140.541967,1
32,48,3.6841,138.975745,1
32,52,3.64301,140.543200,1
32,56,3.64339,140.528383,1
32,60,3.32579,153.948289,1
32,64,3.64339,140.528383,1
64,4,0.811008,1262.626299,32
64,8,0.940864,1088.361305,16
64,12,1.03632,988.111808,10
64,16,1.2255,835.574560,8
64,20,1.38835,737.565094,6
64,24,2.01728,507.614188,4
64,28,1.8495,553.661957,4
64,32,1.83802,557.122452,4
64,36,3.71277,275.805000,2
64,40,3.70688,276.243087,2
64,44,3.6087,283.758373,2
64,48,3.70688,276.243087,2
64,52,3.70685,276.245486,2
64,56,3.70534,276.357610,2
64,60,3.70941,276.054828,2
64,64,3.41562,299.799506,2
128,4,1.82554,1121.862284,32
128,8,1.70038,1204.433807,32
128,12,1.80269,1136.081228,20
128,16,1.62266,1262.128273,16
128,20,1.87603,1091.665817,12
128,24,2.2984,891.054676,8
128,28,2.2977,891.327616,8
128,32,2.18006,939.421978,8
128,36,3.91466,523.162199,4
128,40,3.70173,553.255113,4
128,44,3.9097,523.825880,4
128,48,3.5367,579.070220,4
128,52,3.91533,523.072393,4
128,56,3.64656,561.625210,4
128,60,3.90746,524.126194,4
128,64,3.52256,581.395368,4
256,4,3.62666,1129.415069,32
256,8,3.34211,1225.572309,32
256,12,3.61238,1133.877215,32
256,16,3.25811,1257.169814,32
256,20,3.58074,1143.898933,24
256,24,3.29933,1241.464895,16
256,28,3.56352,1149.425302,16
256,32,3.38534,1209.921345,16
256,36,4.59894,890.639206,8
256,40,4.12672,992.555843,8
256,44,4.60774,888.938232,8
256,48,4.34688,942.285050,8
256,52,4.60176,890.094242,8
256,56,4.59523,891.358693,8
256,60,4.54662,900.888183,8
256,64,4.60186,890.075612,8
