THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,1.62406,1261.034072,16
32,8,1.89482,1080.843710,8
32,12,1.74986,1170.382023,5
32,16,2.2135,925.229830,4
32,20,2.04989,999.079025,3
32,24,3.13075,654.155916,2
32,28,2.96774,690.086450,2
32,32,3.1313,654.042305,2
32,36,5.59459,366.067796,1
32,40,6.00061,341.298750,1
32,44,6.00246,341.193227,1
32,48,6.00246,341.193227,1
32,52,6.0033,341.145936,1
32,56,6.00426,341.091399,1
32,60,6.00064,341.296933,1
32,64,5.30355,386.156286,1
64,4,3.73146,1097.694829,32
64,8,3.0369,1348.745566,16
64,12,3.41168,1200.581538,10
64,16,3.25152,1259.718563,8
64,20,3.44678,1188.354123,6
64,24,4.08163,1003.520127,4
64,28,4.13197,991.295184,4
64,32,4.13491,990.589397,4
64,36,6.06822,674.991568,2
64,40,5.3248,769.230767,2
64,44,6.06429,675.429647,2
64,48,6.06192,675.693491,2
64,52,5.69754,718.907262,2
64,56,6.06618,675.219453,2
64,60,6.06925,674.877656,2
64,64,5.35584,764.772630,2
128,4,7.17414,1141.878423,32
128,8,7.2881,1124.024719,32
128,12,6.74304,1214.882293,20
128,16,6.30368,1299.558365,16
128,20,7.0615,1160.092826,12
128,24,6.3776,1284.495696,8
128,28,6.72403,1218.316643,8
128,32,6.72701,1217.777675,8
128,36,7.59046,1079.248894,4
128,40,8.07315,1014.721439,4
128,44,8.07933,1013.945767,4
128,48,6.97341,1174.748378,4
128,52,8.08378,1013.387744,4
128,56,6.96115,1176.816698,4
128,60,8.09962,1011.405966,4
128,64,6.97542,1174.408928,4
256,4,14.125,1159.932493,32
256,8,13.5455,1209.555475,32
256,12,12.3429,1327.404922,32
256,16,14.4211,1136.113985,32
256,20,12.1574,1347.652117,24
256,24,14.0844,1163.271487,16
256,28,14.0924,1162.608493,16
256,32,11.9173,1374.806706,16
256,36,13.469,1216.426527,8
256,40,13.4654,1216.744514,8
256,44,11.3931,1438.068954,8
256,48,13.4632,1216.946972,8
256,52,13.4717,1216.175167,8
256,56,11.393,1438.072926,8
256,60,13.2055,1240.694750,8
256,64,12.9987,1260.437976,8
