THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,7.13933,1147.446930,16
32,8,6.41882,1276.247814,8
32,12,6.93011,1182.087697,5
32,16,7.66771,1068.376039,4
32,20,6.35322,1289.425667,3
32,24,8.36285,979.570563,2
32,28,8.35987,979.919326,2
32,32,7.67238,1067.725524,2
32,36,13.8603,591.041124,1
32,40,16.0213,511.317926,1
32,44,16.0256,511.182095,1
32,48,15.4311,530.876913,1
32,52,15.2536,537.052436,1
32,56,13.777,594.615922,1
32,60,13.7751,594.694673,1
32,64,16.027,511.136164,1
64,4,14.9063,1099.134651,32
64,8,14.1041,1161.648327,16
64,12,11.9812,1367.470245,10
64,16,11.8691,1380.392475,8
64,20,13.5107,1212.672395,6
64,24,14.2083,1153.132395,4
64,28,12.6157,1298.701325,4
64,32,12.17,1346.263083,4
64,36,16.1171,1016.562833,2
64,40,15.8556,1033.324747,2
64,44,16.1084,1017.112075,2
64,48,14.2333,1151.102456,2
64,52,16.1149,1016.700118,2
64,56,15.4441,1060.858493,2
64,60,15.1382,1082.292271,2
64,64,13.8319,1184.505202,2
128,4,24.9148,1315.204793,32
128,8,24.9952,1310.970048,32
128,12,24.7422,1324.378257,20
128,16,24.2647,1350.438907,16
128,20,24.586,1332.788410,12
128,24,22.8148,1436.263658,8
128,28,26.8176,1221.885602,8
128,32,26.8086,1222.294015,8
128,36,27.8549,1176.381395,4
128,40,26.9454,1216.089940,4
128,44,27.8816,1175.255390,4
128,48,23.8541,1373.685329,4
128,52,23.8612,1373.272680,4
128,56,23.8713,1372.692777,4
128,60,27.845,1176.800495,4
128,64,27.1229,1208.128445,4
256,4,59.8673,1094.688413,32
256,8,50.9392,1286.553347,32
256,12,51.2727,1278.184190,32
256,16,50.9358,1286.639101,32
256,20,50.5267,1297.057905,24
256,24,50.5653,1296.065497,16
256,28,50.8646,1288.440068,16
256,32,50.4422,1299.228540,16
256,36,45.549,1438.802417,8
256,40,45.6356,1436.072286,8
256,44,45.6069,1436.975208,8
256,48,45.5989,1437.227297,8
256,52,45.5498,1438.777113,8
256,56,45.569,1438.172003,8
256,60,45.5464,1438.884361,8
256,64,45.5288,1439.439535,8
