THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,0.421888,151.699031,16
32,8,0.515072,124.254476,8
32,12,0.72912,87.777044,5
32,16,0.911552,70.209927,4
32,20,1.07712,59.417709,3
32,24,1.5623,40.965138,2
32,28,1.62,39.506173,2
32,32,1.48902,42.981173,2
32,36,3.09453,20.681668,1
32,40,3.09846,20.655396,1
32,44,2.8063,22.805797,1
32,48,3.09626,20.670125,1
32,52,3.09629,20.669912,1
32,56,2.89702,22.091637,1
32,60,3.0977,20.660516,1
32,64,3.05827,20.926851,1
64,4,0.686848,186.358558,32
64,8,0.710848,180.066631,16
64,12,0.899072,142.369022,10
64,16,0.946016,135.304264,8
64,20,1.1585,110.488079,6
64,24,1.67322,76.499389,4
64,28,1.66419,76.914204,4
64,32,1.69539,75.498763,4
64,36,3.09446,41.364190,2
64,40,3.1631,40.466579,2
64,44,2.87894,44.460748,2
64,48,2.87414,44.534998,2
64,52,3.17075,40.368972,2
64,56,2.87328,44.548390,2
64,60,3.16499,40.442439,2
64,64,3.16429,40.451437,2
128,4,1.30048,196.850392,32
128,8,1.29821,197.194903,32
128,12,1.3672,187.244000,20
128,16,1.39901,182.986797,16
128,20,1.44538,177.116538,12
128,24,1.78416,143.484888,8
128,28,1.87632,136.437281,8
128,32,1.87606,136.455903,8
128,36,3.27085,78.267164,4
128,40,3.27174,78.245730,4
128,44,3.25629,78.617124,4
128,48,3.27136,78.254917,4
128,52,3.26877,78.316967,4
128,56,3.26966,78.295506,4
128,60,3.27907,78.070868,4
128,64,3.272,78.239607,4
256,4,2.61514,195.783324,32
256,8,2.61539,195.764155,32
256,12,2.61085,196.104871,32
256,16,2.61741,195.613367,32
256,20,2.58707,197.907140,24
256,24,2.66493,192.125269,16
256,28,2.66438,192.164501,16
256,32,2.66221,192.321556,16
256,36,3.6432,140.535796,8
256,40,3.42822,149.348464,8
256,44,3.63475,140.862429,8
256,48,3.63523,140.843832,8
256,52,3.61718,141.546576,8
256,56,3.6352,140.845070,8
256,60,3.63789,140.741003,8
256,64,3.63898,140.698918,8
