THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,0.472608,1083.350261,16
32,8,0.629568,813.256099,8
32,12,0.915648,559.166851,5
32,16,0.985088,519.750525,4
32,20,1.15747,442.343308,3
32,24,1.90291,269.061309,2
32,28,1.7632,290.381118,2
32,32,1.75693,291.417753,2
32,36,3.64323,140.534554,1
32,40,3.5289,145.087865,1
32,44,3.50518,146.069367,1
32,48,3.64432,140.492602,1
32,52,3.30342,154.990706,1
32,56,3.29114,155.569383,1
32,60,3.64061,140.635847,1
32,64,3.37558,151.677463,1
64,4,0.83792,1222.073692,32
64,8,0.93984,1089.547135,16
64,12,1.06678,959.894390,10
64,16,1.22496,835.945684,8
64,20,1.38941,737.004541,6
64,24,1.89779,539.574416,4
64,28,2.02099,506.681857,4
64,32,1.97837,517.598332,4
64,36,3.70704,276.231166,2
64,40,3.70442,276.426835,2
64,44,3.71075,275.954846,2
64,48,3.6823,278.086770,2
64,52,3.6552,280.148829,2
64,56,3.70643,276.276476,2
64,60,3.51027,291.715284,2
64,64,3.70442,276.426835,2
128,4,1.59709,1282.333864,32
128,8,1.82675,1121.115542,32
128,12,1.80346,1135.597463,20
128,16,1.61165,1270.748976,16
128,20,1.87158,1094.260229,12
128,24,2.2937,892.882084,8
128,28,2.08486,982.318318,8
128,32,2.29786,891.265561,8
128,36,3.91389,523.264849,4
128,40,3.67565,557.180670,4
128,44,3.91005,523.778735,4
128,48,3.82141,535.928114,4
128,52,3.91718,522.824544,4
128,56,3.91565,523.029651,4
128,60,3.73555,548.245603,4
128,64,3.92154,522.244349,4
256,4,3.19603,1281.589152,32
256,8,3.62054,1131.321715,32
256,12,3.60608,1135.859420,32
256,16,3.62314,1130.512338,32
256,20,3.02422,1354.397010,24
256,24,3.56106,1150.220641,16
256,28,3.56067,1150.344640,16
256,32,3.55786,1151.255111,16
256,36,4.60253,889.945681,8
256,40,4.60026,890.385237,8
256,44,4.60234,889.982840,8
256,48,4.2056,973.939559,8
256,52,4.59965,890.502926,8
256,56,4.31859,948.457259,8
256,60,4.60128,890.187037,8
256,64,4.25405,962.847651,8
