THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,0.316416,1618.123001,10
32,8,0.316416,1618.123001,10
32,12,0.318464,1607.716987,10
32,16,0.539648,948.766610,9
32,20,0.5632,909.090914,7
32,24,0.5632,909.090914,6
32,28,0.574464,891.265561,5
32,32,0.809984,632.111229,4
32,36,0.80896,632.911376,4
32,40,0.812032,630.517036,4
32,44,1.04346,490.677154,3
32,48,1.04243,491.159159,3
32,52,1.03834,493.096629,3
32,56,1.30355,392.772968,2
32,60,1.3056,392.156849,2
32,64,1.30355,392.772968,2
32,68,1.30662,391.849513,2
32,72,1.30253,393.081754,2
32,76,1.3056,392.156849,2
32,80,1.30458,392.464666,2
32,84,2.46989,207.296851,1
32,88,2.46579,207.641201,1
32,92,2.46374,207.813805,1
32,96,2.46989,207.296851,1
64,4,0.372736,2747.252696,20
64,8,0.377856,2710.027198,20
64,12,0.376832,2717.391244,20
64,16,0.56832,1801.801877,18
64,20,0.587776,1742.160263,14
64,24,0.592896,1727.115761,12
64,28,0.605184,1692.047325,10
64,32,0.833536,1228.501186,8
64,36,0.837632,1222.493887,8
64,40,0.83456,1226.993899,8
64,44,1.05779,968.054258,6
64,48,1.05779,968.054258,6
64,52,1.05882,967.118028,6
64,56,1.32608,772.200793,4
64,60,1.32301,773.993842,4
64,64,1.32506,772.797552,4
64,68,1.32506,772.797552,4
64,72,1.32403,773.395235,4
64,76,1.32506,772.797552,4
64,80,1.32403,773.395235,4
64,84,2.5047,408.830744,2
64,88,2.50675,408.496730,2
64,92,2.50266,409.165306,2
64,96,2.50266,409.165306,2
128,4,0.5888,3478.260792,40
128,8,0.5888,3478.260792,40
128,12,0.587776,3484.320526,40
128,16,0.659456,3105.589993,36
128,20,0.671744,3048.780538,28
128,24,0.681984,3003.002971,24
128,28,0.705536,2902.757587,20
128,32,0.897024,2283.105084,16
128,36,0.896,2285.714215,16
128,40,0.894976,2288.329469,16
128,44,1.11718,1833.180498,12
128,48,1.11923,1829.826071,12
128,52,1.11616,1834.862328,12
128,56,1.41107,1451.378794,8
128,60,1.40595,1456.664263,8
128,64,1.40698,1455.604092,8
128,68,1.40902,1453.488372,8
128,72,1.40493,1457.725980,8
128,76,1.40698,1455.604092,8
128,80,1.408,1454.545462,8
128,84,2.55283,802.246325,4
128,88,2.5559,801.282079,4
128,92,2.56102,799.680143,4
128,96,2.56205,799.360525,4
256,4,1.06701,3838.771527,64
256,8,1.06701,3838.771527,64
256,12,1.06496,3846.153836,64
256,16,1.06291,3853.564593,64
256,20,1.06598,3842.459135,56
256,24,1.07008,3827.751046,48
256,28,1.09773,3731.343236,40
256,32,1.16224,3524.228989,32
256,36,1.16224,3524.228989,32
256,40,1.16634,3511.852323,32
256,44,1.34144,3053.435200,24
256,48,1.33837,3060.443631,24
256,52,1.33837,3060.443631,24
256,56,1.64864,2484.471995,16
256,60,1.64557,2489.110123,16
256,64,1.64454,2490.660017,16
256,68,1.64966,2482.929790,16
256,72,1.64762,2486.016116,16
256,76,1.65171,2479.851298,16
256,80,1.64864,2484.471995,16
256,84,2.85901,1432.664719,8
256,88,2.86515,1429.592625,8
256,92,2.86106,1431.639182,8
256,96,2.8631,1430.615112,8
