THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,1.91622,4275.074306,9
32,8,1.91853,4269.940375,9
32,12,1.9208,4264.889695,9
32,16,1.91494,4277.931770,9
32,20,1.91494,4277.931770,9
32,24,1.92262,4260.843532,9
32,28,1.95203,4196.652578,7
32,32,1.95142,4197.960048,6
32,36,1.94877,4203.681463,6
32,40,1.95587,4188.413022,5
32,44,1.95651,4187.043119,5
32,48,2.33261,3511.948881,4
32,52,2.33446,3509.156596,4
32,56,2.32726,3520.013093,4
32,60,2.34416,3494.641885,3
32,64,2.34394,3494.976022,3
32,68,2.34618,3491.639296,3
32,72,2.34259,3496.981120,3
32,76,3.87782,2112.524925,2
32,80,3.8727,2115.317860,2
32,84,3.87846,2112.176376,2
32,88,3.87379,2114.723801,2
32,92,3.87341,2114.933369,2
32,96,3.87942,2111.653637,2
64,4,3.08618,5308.835411,18
64,8,3.08835,5305.094816,18
64,12,3.08477,5311.258318,18
64,16,3.08714,5307.184342,18
64,20,3.08595,5309.220548,18
64,24,3.08602,5309.110620,18
64,28,3.08163,5316.663553,14
64,32,3.08925,5303.556175,12
64,36,3.08525,5310.432106,12
64,40,3.08285,5314.566147,10
64,44,3.08736,5306.799500,10
64,48,3.16074,5183.602669,8
64,52,3.15421,5194.330966,8
64,56,3.16176,5181.923841,8
64,60,3.29798,4967.883583,6
64,64,3.29792,4967.979835,6
64,68,3.29878,4966.678604,6
64,72,3.29933,4965.859581,6
64,76,3.88646,4215.657085,4
64,80,3.88646,4215.657085,4
64,84,3.8857,4216.490502,4
64,88,3.88544,4216.768122,4
64,92,3.88672,4215.379612,4
64,96,3.88099,4221.601145,4
128,4,5.4295,6035.173838,36
128,8,5.4272,6037.736026,36
128,12,5.42854,6036.240976,36
128,16,5.42477,6040.442683,36
128,20,5.42723,6037.700485,36
128,24,5.42646,6038.554667,36
128,28,5.41514,6051.187051,28
128,32,5.41603,6050.186000,24
128,36,5.41235,6054.299403,24
128,40,5.4119,6054.800835,20
128,44,5.39891,6069.371067,20
128,48,5.41354,6052.975276,16
128,52,5.41386,6052.617547,16
128,56,5.41299,6053.583674,16
128,60,5.42736,6037.557791,12
128,64,5.42739,6037.522251,12
128,68,5.42688,6038.091999,12
128,72,5.42544,6039.694661,12
128,76,5.58026,5872.132047,8
128,80,5.58144,5870.886396,8
128,84,5.57814,5874.355264,8
128,88,5.57872,5873.748719,8
128,92,5.58067,5871.694529,8
128,96,5.58208,5870.213372,8
256,4,10.663,6146.108267,64
256,8,10.6689,6142.716333,64
256,12,10.6696,6142.329251,64
256,16,10.6666,6144.024536,64
256,20,10.6636,6145.739445,64
256,24,10.6725,6140.634901,64
256,28,10.6609,6147.344227,56
256,32,10.6477,6154.918723,48
256,36,10.661,6147.270539,48
256,40,10.6599,6147.898040,40
256,44,10.6362,6161.603515,40
256,48,10.6414,6158.564780,32
256,52,10.6432,6157.527889,32
256,56,10.6393,6159.787534,32
256,60,10.6206,6170.663492,24
256,64,10.6405,6159.101848,24
256,68,10.6174,6172.504743,24
256,72,10.6342,6162.753417,24
256,76,10.6566,6149.799475,16
256,80,10.6557,6150.335016,16
256,84,10.6473,6155.159086,16
256,88,10.6544,6151.055089,16
256,92,10.6431,6157.620583,16
256,96,10.6372,6160.991993,16
