THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,0.222464,71.921751,9
32,8,0.222048,72.056492,9
32,12,0.222272,71.983878,9
32,16,0.222848,71.797818,9
32,20,0.222208,72.004610,9
32,24,0.221984,72.077267,9
32,28,0.422784,37.844384,7
32,32,0.421696,37.942024,6
32,36,0.421856,37.927635,6
32,40,0.426368,37.526269,5
32,44,0.424672,37.676135,5
32,48,0.620352,25.791807,4
32,52,0.6208,25.773195,4
32,56,0.620192,25.798463,4
32,60,0.634368,25.221953,3
32,64,0.633024,25.275504,3
32,68,0.633408,25.260179,3
32,72,0.636,25.157234,3
32,76,1.02918,15.546297,2
32,80,1.02826,15.560327,2
32,84,1.02998,15.534222,2
32,88,1.03104,15.518312,2
32,92,1.02816,15.561781,2
32,96,1.03024,15.530361,2
64,4,0.24176,132.362673,18
64,8,0.241984,132.240151,18
64,12,0.23888,133.958476,18
64,16,0.241408,132.555670,18
64,20,0.239616,133.547005,18
64,24,0.239776,133.457894,18
64,28,0.432736,73.948087,14
64,32,0.433728,73.778957,12
64,36,0.433408,73.833433,12
64,40,0.435424,73.491585,10
64,44,0.436064,73.383723,10
64,48,0.628576,50.908722,8
64,52,0.62944,50.838840,8
64,56,0.629792,50.810428,8
64,60,0.64224,49.825611,6
64,64,0.641792,49.860391,6
64,68,0.642016,49.842995,6
64,72,0.641824,49.857904,6
64,76,1.03642,30.875631,4
64,80,1.03757,30.841353,4
64,84,1.0369,30.861340,4
64,88,1.03664,30.868960,4
64,92,1.0377,30.837548,4
64,96,1.03738,30.847059,4
128,4,0.300992,212.630228,36
128,8,0.301376,212.359322,36
128,12,0.301344,212.381857,36
128,16,0.303136,211.126365,36
128,20,0.301824,212.044103,36
128,24,0.303168,211.104075,36
128,28,0.47312,135.272234,28
128,32,0.468128,136.714746,24
128,36,0.467008,137.042622,24
128,40,0.466816,137.098983,20
128,44,0.466592,137.164799,20
128,48,0.658368,97.210072,16
128,52,0.65904,97.110953,16
128,56,0.659872,96.988508,16
128,60,0.665056,96.232499,12
128,64,0.666528,96.019974,12
128,68,0.665408,96.181589,12
128,72,0.664384,96.329832,12
128,76,1.06208,60.259113,8
128,80,1.06202,60.262745,8
128,84,1.06189,60.270011,8
128,88,1.06099,60.320907,8
128,92,1.06131,60.302722,8
128,96,1.06192,60.268191,8
256,4,0.68944,185.657922,64
256,8,0.691168,185.193756,64
256,12,0.689376,185.675162,64
256,16,0.689984,185.511542,64
256,20,0.690432,185.391172,64
256,24,0.690304,185.425557,64
256,28,0.651648,196.425068,56
256,32,0.61664,207.576553,48
256,36,0.614464,208.311639,48
256,40,0.591328,216.461921,40
256,44,0.591872,216.262984,40
256,48,0.75904,168.634065,32
256,52,0.757984,168.869004,32
256,56,0.755936,169.326498,32
256,60,0.73968,173.047806,24
256,64,0.740192,172.928106,24
256,68,0.74016,172.935584,24
256,72,0.73968,173.047806,24
256,76,1.11024,115.290389,16
256,80,1.10902,115.416794,16
256,84,1.11101,115.210687,16
256,88,1.10998,115.316973,16
256,92,1.11162,115.147675,16
256,96,1.11232,115.074804,16
