THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,0.259072,1976.284541,9
32,8,0.259104,1976.040406,9
32,12,0.258816,1978.239338,9
32,16,0.258016,1984.373137,9
32,20,0.258496,1980.688393,9
32,24,0.257248,1990.297191,9
32,28,0.478272,1070.520561,7
32,32,0.47712,1073.105271,6
32,36,0.4792,1068.447400,6
32,40,0.479616,1067.520714,5
32,44,0.480864,1064.750142,5
32,48,0.697248,734.315499,4
32,52,0.699008,732.466594,4
32,56,0.698336,733.171419,4
32,60,0.712256,718.842649,3
32,64,0.712832,718.261833,3
32,68,0.712064,719.036463,3
32,72,0.713376,717.714095,3
32,76,1.1608,441.075128,2
32,80,1.15987,441.427999,2
32,84,1.15936,441.622945,2
32,88,1.15994,441.403682,2
32,92,1.1607,441.111595,2
32,96,1.15968,441.501100,2
64,4,0.288704,3546.885295,18
64,8,0.288992,3543.350832,18
64,12,0.289088,3542.173877,18
64,16,0.289248,3540.214752,18
64,20,0.29088,3520.352100,18
64,24,0.288928,3544.135537,18
64,28,0.493152,2076.438939,14
64,32,0.495776,2065.448922,12
64,36,0.49616,2063.850369,12
64,40,0.500096,2047.606765,10
64,44,0.499552,2049.836606,10
64,48,0.714624,1432.921393,8
64,52,0.714336,1433.499126,8
64,56,0.714656,1432.857216,8
64,60,0.730144,1402.463030,6
64,64,0.728288,1406.037182,6
64,68,0.729632,1403.447179,6
64,72,0.730496,1401.787299,6
64,76,1.16874,876.160242,4
64,80,1.16851,876.328195,4
64,84,1.16832,876.472244,4
64,88,1.1688,876.112255,4
64,92,1.16829,876.496212,4
64,96,1.16797,876.736323,4
128,4,0.438464,4670.851121,36
128,8,0.439584,4658.950418,36
128,12,0.438208,4673.579523,36
128,16,0.44032,4651.162948,36
128,20,0.436736,4689.331903,36
128,24,0.437568,4680.415292,36
128,28,0.545632,3753.445513,28
128,32,0.544256,3762.935284,24
128,36,0.545056,3757.412183,24
128,40,0.551808,3711.435864,20
128,44,0.5504,3720.930106,20
128,48,0.752064,2723.172533,16
128,52,0.75232,2722.245883,16
128,56,0.751328,2725.840143,16
128,60,0.767712,2667.667052,12
128,64,0.77152,2654.500143,12
128,68,0.769952,2659.906075,12
128,72,0.769728,2660.680119,12
128,76,1.20234,1703.350876,8
128,80,1.20342,1701.810866,8
128,84,1.204,1700.996683,8
128,88,1.20189,1703.985778,8
128,92,1.20227,1703.441403,8
128,96,1.20189,1703.985778,8
256,4,0.912608,4488.235778,64
256,8,0.934496,4383.111392,64
256,12,0.931968,4395.000811,64
256,16,0.934688,4382.211093,64
256,20,0.930688,4401.045137,64
256,24,0.932832,4390.929973,64
256,28,0.863136,4745.486263,56
256,32,0.850464,4816.194531,48
256,36,0.847136,4835.114905,48
256,40,0.797568,5135.612112,40
256,44,0.79824,5131.288797,40
256,48,0.880896,4649.811248,32
256,52,0.877824,4666.083361,32
256,56,0.879168,4658.950418,32
256,60,0.913984,4481.478885,24
256,64,0.915104,4475.994123,24
256,68,0.914336,4479.753488,24
256,72,0.914336,4479.753488,24
256,76,1.28912,3177.361402,16
256,80,1.29043,3174.130892,16
256,84,1.28941,3176.651688,16
256,88,1.28787,3180.440399,16
256,92,1.28806,3179.966205,16
256,96,1.28864,3178.544767,16
