THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,0.907104,564.433617,9
32,8,0.991168,516.562266,9
32,12,0.989824,517.263677,9
32,16,0.989056,517.665334,9
32,20,0.99024,517.046384,9
32,24,0.9888,517.799358,9
32,28,1.10771,462.213992,7
32,32,1.06362,481.376721,6
32,36,1.06374,481.318837,6
32,40,1.01904,502.433669,5
32,44,1.01792,502.986474,5
32,48,1.26912,403.429155,4
32,52,1.26909,403.439311,4
32,56,1.2695,403.307134,4
32,60,1.22454,418.114808,3
32,64,1.22342,418.497608,3
32,68,1.2231,418.607085,3
32,72,1.2223,418.881069,3
32,76,1.77613,288.267504,2
32,80,1.77699,288.127358,2
32,84,1.77453,288.527424,2
32,88,1.77789,287.982155,2
32,92,1.77562,288.350626,2
32,96,1.77478,288.485815,2
64,4,1.85696,551.438894,18
64,8,1.95622,523.457446,18
64,12,1.95722,523.192119,18
64,16,1.95706,523.234888,18
64,20,1.9577,523.063857,18
64,24,1.9569,523.277695,18
64,28,1.94282,527.069980,14
64,32,2.00026,511.934457,12
64,36,1.99763,512.606920,12
64,40,1.91786,533.929561,10
64,44,1.9168,534.223700,10
64,48,1.99514,513.248214,8
64,52,2.05539,498.201796,8
64,56,2.05382,498.582170,8
64,60,1.88675,542.731633,6
64,64,1.88474,543.312184,6
64,68,1.90474,537.607300,6
64,72,1.90589,537.282370,6
64,76,2.23635,457.888568,4
64,80,2.23776,457.600444,4
64,84,2.23696,457.764122,4
64,88,2.24003,457.136335,4
64,92,2.2392,457.306157,4
64,96,2.23898,457.351932,4
128,4,3.79398,539.801969,36
128,8,3.79395,539.806515,36
128,12,3.9145,523.183579,36
128,16,3.91389,523.264849,36
128,20,3.91744,522.790402,36
128,24,3.91248,523.453140,36
128,28,3.884,527.291444,28
128,32,3.86077,530.464394,24
128,36,3.8559,531.133541,24
128,40,3.83523,533.996376,20
128,44,3.83674,533.787057,20
128,48,3.61085,567.179795,16
128,52,3.81952,536.193030,16
128,56,3.82307,535.694861,16
128,60,3.58262,571.648050,12
128,64,3.57869,572.276782,12
128,68,3.81302,537.106500,12
128,72,3.82218,535.820436,12
128,76,3.70941,552.109656,8
128,80,3.7136,551.486440,8
128,84,3.71232,551.676566,8
128,88,3.71245,551.657576,8
128,92,3.71021,551.990625,8
128,96,3.71181,551.752682,8
256,4,7.66541,534.348586,64
256,8,7.64608,535.699338,64
256,12,7.55392,542.235040,64
256,16,7.60867,538.333092,64
256,20,7.45315,549.566130,64
256,24,8.06323,507.984861,64
256,28,8.01149,511.265825,56
256,32,7.9625,514.411574,48
256,36,7.97037,513.903504,48
256,40,7.89533,518.787817,40
256,44,7.90214,518.340342,40
256,48,7.2071,568.328122,32
256,52,7.7897,525.822816,32
256,56,7.7903,525.781780,32
256,60,7.12234,575.092224,24
256,64,7.13558,574.024505,24
256,68,7.6385,536.231222,24
256,72,7.64266,535.939349,24
256,76,7.08573,578.063384,16
256,80,7.10083,576.833814,16
256,84,7.1559,572.394502,16
256,88,7.13827,573.808354,16
256,92,7.13133,574.367066,16
256,96,7.13754,573.867504,16
