THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,0.935168,2189.980772,9
32,8,1.10723,1849.657567,9
32,12,1.11347,1839.291898,9
32,16,1.1103,1844.539877,9
32,20,1.1055,1852.548642,9
32,24,1.10925,1846.295799,9
32,28,1.20634,1697.702766,7
32,32,1.14634,1786.561769,6
32,36,1.14717,1785.265914,6
32,40,1.11274,1840.508462,5
32,44,1.1129,1840.243889,5
32,48,1.48038,1383.424848,4
32,52,1.48029,1383.514532,4
32,56,1.48099,1382.856934,4
32,60,1.45296,1409.536381,3
32,64,1.45104,1411.401449,3
32,68,1.45194,1410.530485,3
32,72,1.4503,1412.117705,3
32,76,2.23638,915.764054,2
32,80,2.23523,916.235941,2
32,84,2.23507,916.301620,2
32,88,2.23667,915.646134,2
32,92,2.23626,915.816483,2
32,96,2.23878,914.782280,2
64,4,1.88589,2171.921155,18
64,8,2.04454,2003.380723,18
64,12,2.04208,2005.798083,18
64,16,2.04378,2004.133491,18
64,20,2.04451,2003.412028,18
64,24,2.04685,2001.125576,18
64,28,2.03066,2017.082066,14
64,32,2.09645,1953.780923,12
64,36,2.09776,1952.558955,12
64,40,2.0047,2043.194408,10
64,44,2.00285,2045.087887,10
64,48,2.10832,1942.779087,8
64,52,2.15898,1897.195639,8
64,56,2.15613,1899.701749,8
64,60,2.00048,2047.508663,6
64,64,1.9991,2048.917892,6
64,68,2.01648,2031.262429,6
64,72,2.01818,2029.555321,6
64,76,2.55146,1605.357898,4
64,80,2.55101,1605.639819,4
64,84,2.54989,1606.345129,4
64,88,2.55011,1606.203957,4
64,92,2.55005,1606.244204,4
64,96,2.55104,1605.619710,4
128,4,4.12054,1988.087031,36
128,8,4.01344,2041.141696,36
128,12,4.02845,2033.537429,36
128,16,4.03293,2031.278520,36
128,20,4.02246,2036.562766,36
128,24,4.03485,2030.311815,36
128,28,4.00547,2045.202070,28
128,32,3.98966,2053.305702,24
128,36,3.98781,2054.261394,24
128,40,3.9521,2072.824150,20
128,44,3.95424,2071.700207,20
128,48,3.66682,2234.090832,16
128,52,3.9223,2088.568397,16
128,56,3.92672,2086.219593,16
128,60,3.59821,2276.688872,12
128,64,3.60595,2271.799498,12
128,68,3.92086,2089.335356,12
128,72,3.92192,2088.772813,12
128,76,3.8223,2143.209953,8
128,80,3.82797,2140.038854,8
128,84,3.8239,2142.313175,8
128,88,3.82547,2141.435031,8
128,92,3.81978,2144.628343,8
128,96,3.82486,2141.775548,8
256,4,7.86899,2082.096450,64
256,8,7.68346,2132.373781,64
256,12,7.85229,2086.525670,64
256,16,7.75251,2113.379514,64
256,20,7.80531,2099.083249,64
256,24,8.23664,1989.160634,64
256,28,8.20358,1997.175937,56
256,32,8.16627,2006.300999,48
256,36,8.17181,2004.941809,48
256,40,8.0992,2022.915781,40
256,44,8.1024,2022.116947,40
256,48,7.3017,2243.862302,32
256,52,8.00806,2045.937626,32
256,56,8.00522,2046.665665,32
256,60,7.22397,2268.005608,24
256,64,7.24522,2261.354284,24
256,68,7.86566,2082.977354,24
256,72,7.86618,2082.841743,24
256,76,7.18054,2281.721305,16
256,80,7.17734,2282.738622,16
256,84,7.21312,2271.416535,16
256,88,7.22333,2268.206531,16
256,92,7.21242,2271.638187,16
256,96,7.21296,2271.466989,16
