THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,0.90368,17.705382,9
32,8,0.950976,16.824820,9
32,12,0.951136,16.821990,9
32,16,0.952704,16.794303,9
32,20,0.952384,16.799946,9
32,24,0.950304,16.836718,9
32,28,1.1464,13.956734,7
32,32,1.04496,15.311591,6
32,36,1.04896,15.253204,6
32,40,1.00051,15.991812,5
32,44,1.00202,15.967810,5
32,48,1.22675,13.042570,4
32,52,1.22611,13.049379,4
32,56,1.22438,13.067796,4
32,60,1.17376,13.631406,3
32,64,1.17229,13.648524,3
32,68,1.17408,13.627691,3
32,72,1.17494,13.617670,3
32,76,1.66778,9.593615,2
32,80,1.66698,9.598219,2
32,84,1.66586,9.604672,2
32,88,1.66691,9.598587,2
32,92,1.66752,9.595087,2
32,96,1.6671,9.597482,2
64,4,1.81696,17.611835,18
64,8,1.89056,16.926201,18
64,12,1.89126,16.919902,18
64,16,1.88963,16.934514,18
64,20,1.8903,16.928494,18
64,24,1.8911,16.921333,18
64,28,2.29754,13.927965,14
64,32,2.08803,15.325436,12
64,36,2.09005,15.310653,12
64,40,1.94128,16.483969,10
64,44,1.94022,16.492941,10
64,48,1.96765,16.263071,8
64,52,2.14598,14.911575,8
64,56,2.14576,14.913131,8
64,60,1.87082,17.104836,6
64,64,1.87024,17.110104,6
64,68,1.89571,16.880201,6
64,72,1.8935,16.899885,6
64,76,2.17466,14.714972,4
64,80,2.17363,14.721904,4
64,84,2.17459,14.715404,4
64,88,2.1737,14.721470,4
64,92,2.17629,14.703937,4
64,96,2.17411,14.718652,4
128,4,3.78426,16.912175,36
128,8,3.74973,17.067905,36
128,12,3.85622,16.596546,36
128,16,3.85619,16.596684,36
128,20,3.86122,16.575089,36
128,24,3.85843,16.587049,36
128,28,4.09254,15.638194,28
128,32,4.17085,15.344602,24
128,36,4.15658,15.397288,24
128,40,3.86176,16.572755,20
128,44,3.86218,16.570970,20
128,48,3.66131,17.480072,16
128,52,4.28669,14.929942,16
128,56,4.29168,14.912576,16
128,60,3.57747,17.889728,12
128,64,3.58541,17.850130,12
128,68,3.76954,16.978217,12
128,72,3.76822,16.984128,12
128,76,3.68358,17.374383,8
128,80,3.68461,17.369555,8
128,84,3.69379,17.326368,8
128,88,3.68272,17.378460,8
128,92,3.68202,17.381783,8
128,96,3.68621,17.362015,8
256,4,7.65062,16.730662,64
256,8,7.5824,16.881199,64
256,12,7.57302,16.902099,64
256,16,7.49965,17.067467,64
256,20,7.4873,17.095624,64
256,24,8.08499,15.831802,64
256,28,7.96813,16.063999,56
256,32,7.86918,16.265981,48
256,36,7.8623,16.280215,48
256,40,7.74413,16.528652,40
256,44,7.74205,16.533094,40
256,48,7.42909,17.229571,32
256,52,7.57888,16.889039,32
256,56,7.58173,16.882695,32
256,60,7.26758,17.612456,24
256,64,7.27766,17.588061,24
256,68,7.5264,17.006803,24
256,72,7.52614,17.007381,24
256,76,7.08723,18.060647,16
256,80,7.0873,18.060485,16
256,84,7.08954,18.054778,16
256,88,7.08829,18.057957,16
256,92,7.11955,17.978659,16
256,96,7.11306,17.995078,16
