THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,1.14429,3579.518619,9
32,8,1.32365,3094.478347,9
32,12,1.32157,3099.348624,9
32,16,1.32294,3096.124901,9
32,20,1.31834,3106.946916,9
32,24,1.32048,3101.902364,9
32,28,1.39558,2934.972053,7
32,32,1.34554,3044.140045,6
32,36,1.34566,3043.850416,6
32,40,1.32304,3095.900331,5
32,44,1.3225,3097.173696,5
32,48,1.84915,2215.069431,4
32,52,1.84848,2215.874681,4
32,56,1.84838,2215.989724,4
32,60,1.82973,2238.584087,3
32,64,1.83075,2237.331963,3
32,68,1.83066,2237.449245,3
32,72,1.83046,2237.683990,3
32,76,2.91366,1405.790048,2
32,80,2.91808,1403.662638,2
32,84,2.91725,1404.063002,2
32,88,2.91782,1403.785821,2
32,92,2.91859,1403.416453,2
32,96,2.91798,1403.708858,2
64,4,1.96416,4170.739728,18
64,8,2.26813,3611.789236,18
64,12,2.26419,3618.067559,18
64,16,2.27008,3608.683252,18
64,20,2.26938,3609.802808,18
64,24,2.26915,3610.159331,18
64,28,2.26086,3623.393503,14
64,32,2.34557,3492.544323,12
64,36,2.3417,3498.319131,12
64,40,2.228,3676.840338,10
64,44,2.22749,3677.685289,10
64,48,2.31658,3536.253499,8
64,52,2.37981,3442.294578,8
64,56,2.37904,3443.405739,8
64,60,2.30547,3553.285560,6
64,64,2.30544,3553.334800,6
64,68,2.31693,3535.716396,6
64,72,2.3185,3533.325069,6
64,76,3.13213,2615.474208,4
64,80,3.13277,2614.939957,4
64,84,3.13277,2614.939957,4
64,88,3.13194,2615.634486,4
64,92,3.13229,2615.340625,4
64,96,3.13363,2614.218946,4
128,4,4.40842,3716.527833,36
128,8,4.16662,3932.200200,36
128,12,4.32838,3785.246478,36
128,16,4.3207,3791.974656,36
128,20,4.3279,3785.666029,36
128,24,4.32643,3786.954039,36
128,28,4.31066,3800.813549,28
128,32,4.29197,3817.363154,24
128,36,4.29206,3817.277486,24
128,40,4.26573,3840.844989,20
128,44,4.27315,3834.172171,20
128,48,3.79168,4321.039639,16
128,52,4.23862,3865.405289,16
128,56,4.23971,3864.413215,16
128,60,3.77437,4340.859130,12
128,64,3.77846,4336.153436,12
128,68,4.22944,3873.798701,12
128,72,4.23178,3871.660286,12
128,76,4.08634,4009.459686,8
128,80,4.08742,4008.392767,8
128,84,4.08662,4009.177115,8
128,88,4.09088,4005.006339,8
128,92,4.09152,4004.379954,8
128,96,4.09283,4003.096058,8
256,4,7.94858,4122.499440,64
256,8,7.87677,4160.081842,64
256,12,7.89805,4148.873280,64
256,16,8.19034,4000.812554,64
256,20,8.13565,4027.706325,64
256,24,9.36794,3497.888919,64
256,28,9.33603,3509.842329,56
256,32,9.07946,3609.026665,48
256,36,9.0649,3614.823748,48
256,40,9.18637,3567.024535,40
256,44,9.20634,3559.287856,40
256,48,7.7287,4239.779412,32
256,52,8.9967,3642.222711,32
256,56,9.01018,3636.777026,32
256,60,7.74134,4232.856737,24
256,64,7.67053,4271.935423,24
256,68,8.89187,3685.163091,24
256,72,8.90944,3677.896686,24
256,76,7.45853,4393.360167,16
256,80,7.45734,4394.057691,16
256,84,7.65965,4278.003408,16
256,88,7.54717,4341.761170,16
256,92,7.6143,4303.479309,16
256,96,7.56275,4332.814430,16
