THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,2.65421,3086.419817,10
32,8,2.64909,3092.385112,10
32,12,2.65216,3088.803171,10
32,16,3.38739,2418.379654,9
32,20,2.6921,3042.982128,7
32,24,2.65626,3084.040138,6
32,28,3.08634,2654.280115,5
32,32,3.2041,2556.727326,4
32,36,3.2041,2556.727326,4
32,40,3.20819,2553.463047,4
32,44,4.16666,1966.085025,3
32,48,4.16256,1968.019687,3
32,52,4.16563,1966.568446,3
32,56,5.20602,1573.564103,2
32,60,5.20397,1574.183378,2
32,64,5.2009,1575.113276,2
32,68,5.20397,1574.183378,2
32,72,5.20397,1574.183378,2
32,76,5.20294,1574.493270,2
32,80,5.2009,1575.113276,2
32,84,10.2636,798.164245,1
32,88,10.2697,797.686690,1
32,92,10.2707,797.607215,1
32,96,10.2687,797.766255,1
64,4,5.08723,3220.611845,20
64,8,5.08006,3225.156333,20
64,12,5.08006,3225.156333,20
64,16,5.1415,3186.616329,18
64,20,5.1159,3202.562141,14
64,24,5.05856,3238.866464,12
64,28,5.03501,3254.016707,10
64,32,4.4841,3653.802197,8
64,36,4.48307,3654.636980,8
64,40,4.48205,3655.471756,8
64,44,5.04013,3250.710944,6
64,48,5.03603,3253.354893,6
64,52,5.03603,3253.354893,6
64,56,5.56749,2942.799236,4
64,60,5.56646,2943.340720,4
64,64,5.56646,2943.340720,4
64,68,5.56749,2942.799236,4
64,72,5.56442,2944.424033,4
64,76,5.57363,2939.555517,4
64,80,5.56442,2944.424033,4
64,84,10.3619,1581.183841,2
64,88,10.3588,1581.652870,2
64,92,10.3557,1582.122031,2
64,96,10.3598,1581.496496,2
128,4,8.62515,3799.121614,40
128,8,8.64973,3788.327295,40
128,12,8.64358,3791.019911,40
128,16,8.62515,3799.121614,36
128,20,8.57395,3821.808317,28
128,24,8.57293,3822.264501,24
128,28,8.56883,3824.091601,20
128,32,8.55962,3828.209076,16
128,36,8.56269,3826.835742,16
128,40,8.56986,3823.634981,16
128,44,8.5801,3819.071379,12
128,48,8.58112,3818.615958,12
128,52,8.57805,3819.983398,12
128,56,8.7593,3740.939733,8
128,60,8.75725,3741.814812,8
128,64,8.75315,3743.565792,8
128,68,8.76134,3740.065470,8
128,72,8.76032,3740.502754,8
128,76,8.76237,3739.628288,8
128,80,8.76339,3739.191209,8
128,84,10.711,3059.273553,4
128,88,10.7141,3058.396173,4
128,92,10.709,3059.858480,4
128,96,10.709,3059.858480,4
256,4,17.196,3811.111868,64
256,8,17.2308,3803.411115,64
256,12,17.2196,3805.899252,64
256,16,17.2554,3797.994074,64
256,20,17.239,3801.603719,56
256,24,17.2134,3807.257598,48
256,28,17.2001,3810.204080,40
256,32,17.1448,3822.492846,32
256,36,17.1837,3813.836982,32
256,40,17.1756,3815.656032,32
256,44,17.1694,3817.021353,24
256,48,17.1715,3816.566420,24
256,52,17.1837,3813.836982,24
256,56,17.1305,3825.692120,16
256,60,17.1274,3826.378040,16
256,64,17.1315,3825.463392,16
256,68,17.1796,3814.746502,16
256,72,17.1766,3815.428503,16
256,76,17.1704,3816.794085,16
256,80,17.1704,3816.794085,16
256,84,17.6026,3723.094813,8
256,88,17.5862,3726.563427,8
256,92,17.5872,3726.346399,8
256,96,17.5995,3723.744838,8
