THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,1.024,15.624999,10
32,8,1.024,15.624999,10
32,12,1.024,15.624999,10
32,16,1.39878,11.438506,9
32,20,1.23392,12.966805,7
32,24,1.1049,14.481002,6
32,28,1.06496,15.024038,5
32,32,1.29843,12.322555,4
32,36,1.29536,12.351779,4
32,40,1.29741,12.332281,4
32,44,1.536,10.416667,3
32,48,1.536,10.416667,3
32,52,1.53395,10.430574,3
32,56,1.80634,8.857710,2
32,60,1.80736,8.852691,2
32,64,1.80941,8.842671,2
32,68,1.80736,8.852691,2
32,72,1.80736,8.852691,2
32,76,1.80736,8.852691,2
32,80,1.80838,8.847679,2
32,84,3.27066,4.891985,1
32,88,3.26656,4.898119,1
32,92,3.26656,4.898119,1
32,96,3.26861,4.895050,1
64,4,2.05107,15.601598,20
64,8,2.05312,15.586036,20
64,12,2.05414,15.578266,20
64,16,2.39104,13.383297,18
64,20,2.45453,13.037129,14
64,24,2.37978,13.446644,12
64,28,2.0224,15.822786,10
64,32,2.20262,14.528126,8
64,36,2.23232,14.334862,8
64,40,2.24461,14.256387,8
64,44,2.32448,13.766519,6
64,48,2.32448,13.766519,6
64,52,2.3255,13.760458,6
64,56,2.30195,13.901246,4
64,60,2.30195,13.901246,4
64,64,2.30195,13.901246,4
64,68,2.30298,13.895065,4
64,72,2.30195,13.901246,4
64,76,2.30195,13.901246,4
64,80,2.30298,13.895065,4
64,84,3.58707,8.920925,2
64,88,3.58912,8.915835,2
64,92,3.58912,8.915835,2
64,96,3.58707,8.920925,2
128,4,4.11238,15.562750,40
128,8,4.23936,15.096619,40
128,12,4.23526,15.111219,40
128,16,4.3817,14.606216,36
128,20,4.17382,15.333661,28
128,24,4.06528,15.743073,24
128,28,4.06016,15.762925,20
128,32,4.22605,15.144173,16
128,36,4.50048,14.220705,16
128,40,4.50048,14.220705,16
128,44,4.5824,13.966481,12
128,48,4.59469,13.929129,12
128,52,4.58752,13.950892,12
128,56,4.0489,15.806779,8
128,60,3.96288,16.149871,8
128,64,4.05197,15.794794,8
128,68,4.1257,15.512533,8
128,72,4.13286,15.485629,8
128,76,4.12877,15.500992,8
128,80,4.12672,15.508685,8
128,84,4.5865,13.954008,4
128,88,4.58854,13.947780,4
128,92,4.58752,13.950892,4
128,96,4.5865,13.954008,4
256,4,8.7296,14.662757,64
256,8,8.57395,14.928939,64
256,12,8.30362,15.414972,64
256,16,8.9385,14.320083,64
256,20,8.69376,14.723204,56
256,24,8.65178,14.794650,48
256,28,8.5289,15.007803,40
256,32,7.95034,16.099949,32
256,36,8.44288,15.160704,32
256,40,8.36301,15.305499,32
256,44,8.16947,15.668088,24
256,48,8.16538,15.675947,24
256,52,8.17459,15.658274,24
256,56,7.89402,16.214814,16
256,60,7.90118,16.200104,16
256,64,7.89094,16.221126,16
256,68,8.2688,15.479877,16
256,72,8.28109,15.456906,16
256,76,8.27085,15.476043,16
256,80,8.27802,15.462642,16
256,84,7.92269,16.156133,8
256,88,7.9872,16.025641,8
256,92,7.92883,16.143613,8
256,96,7.92371,16.154045,8
