THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,1.02502,62.437559,10
32,8,1.024,62.499997,10
32,12,1.02502,62.437559,10
32,16,1.4121,45.322697,9
32,20,1.22675,52.170282,7
32,24,1.15712,55.309735,6
32,28,1.06906,59.865898,5
32,32,1.3015,49.173878,4
32,36,1.30662,48.981189,4
32,40,1.30765,48.942837,4
32,44,1.54624,41.390729,3
32,48,1.54829,41.335979,3
32,52,1.54931,41.308658,3
32,56,1.8217,35.132096,2
32,60,1.8217,35.132096,2
32,64,1.82067,35.151855,2
32,68,1.82477,35.072953,2
32,72,1.82374,35.092643,2
32,76,1.8217,35.132096,2
32,80,1.8217,35.132096,2
32,84,3.29728,19.409937,1
32,88,3.2983,19.403911,1
32,92,3.30035,19.391870,1
32,96,3.29933,19.397889,1
64,4,2.10842,60.709080,20
64,8,2.11763,60.444877,20
64,12,2.11968,60.386475,20
64,16,2.17702,58.795864,18
64,20,2.22413,57.550644,14
64,24,2.18214,58.657909,12
64,28,2.0265,63.163216,10
64,32,2.19955,58.193667,8
64,36,2.24973,56.895768,8
64,40,2.23232,57.339448,8
64,44,2.3255,55.041830,6
64,48,2.32448,55.066078,6
64,52,2.32858,54.969215,6
64,56,2.30707,55.481582,4
64,60,2.31322,55.334219,4
64,64,2.31117,55.383253,4
64,68,2.31117,55.383253,4
64,72,2.31117,55.383253,4
64,76,2.31014,55.407803,4
64,80,2.31014,55.407803,4
64,84,3.62394,35.320713,2
64,88,3.62086,35.350680,2
64,92,3.61882,35.370686,2
64,96,3.61984,35.360680,2
128,4,4.07552,62.814070,40
128,8,4.24448,60.313629,40
128,12,4.2455,60.299085,40
128,16,4.22298,60.620754,36
128,20,4.17792,61.274512,28
128,24,4.11853,62.158132,24
128,28,4.09498,62.515630,20
128,32,4.48717,57.051577,16
128,36,4.18714,61.139640,16
128,40,4.19123,61.079890,16
128,44,4.60595,55.580260,12
128,48,4.60493,55.592617,12
128,52,4.60493,55.592617,12
128,56,4.05402,63.147258,8
128,60,4.05811,63.083520,8
128,64,4.00282,63.954972,8
128,68,4.12877,62.003969,8
128,72,4.12979,61.988591,8
128,76,4.05299,63.163216,8
128,80,4.12979,61.988591,8
128,84,4.60698,55.567904,4
128,88,4.61005,55.530877,4
128,92,4.61005,55.530877,4
128,96,4.60698,55.567904,4
256,4,8.27597,61.865878,64
256,8,8.24525,62.096375,64
256,12,8.20941,62.367471,64
256,16,8.75213,58.500061,64
256,20,8.76339,58.424863,56
256,24,8.76032,58.445356,48
256,28,8.48998,60.306359,40
256,32,7.73427,66.198861,32
256,36,8.41216,60.864273,32
256,40,8.41626,60.834652,32
256,44,8.2473,62.080951,24
256,48,8.19814,62.453160,24
256,52,8.2135,62.336368,24
256,56,7.94726,64.424686,16
256,60,7.94931,64.408088,16
256,64,7.93702,64.507804,16
256,68,8.20122,62.429768,16
256,72,8.15616,62.774636,16
256,76,8.14694,62.845651,16
256,80,8.15206,62.806178,16
256,84,7.91552,64.683051,8
256,88,7.92474,64.607830,8
256,92,7.92269,64.624531,8
256,96,7.92269,64.624531,8
