THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,1.05267,243.190655,10
32,8,1.05165,243.427454,10
32,12,1.04653,244.618400,10
32,16,1.28614,199.044583,9
32,20,1.22982,208.159876,7
32,24,1.10592,231.481490,6
32,28,1.0752,238.095247,5
32,32,1.32608,193.050198,4
32,36,1.32506,193.199388,4
32,40,1.3271,192.901239,4
32,44,1.58618,161.394444,3
32,48,1.58515,161.498705,3
32,52,1.59232,160.771708,3
32,56,1.87597,136.462884,2
32,60,1.87392,136.612024,2
32,64,1.87597,136.462884,2
32,68,1.87392,136.612024,2
32,72,1.87699,136.388435,2
32,76,1.87494,136.537413,2
32,80,1.87699,136.388435,2
32,84,3.41606,74.940047,1
32,88,3.41606,74.940047,1
32,92,3.41914,74.872715,1
32,96,3.41504,74.962518,1
64,4,2.11354,242.248076,20
64,8,2.11251,242.365474,20
64,12,2.11763,241.779507,20
64,16,2.19443,233.317777,18
64,20,2.12787,240.615978,14
64,24,2.07053,247.279917,12
64,28,2.07872,246.305408,10
64,32,2.19853,232.883087,8
64,36,2.24358,228.206307,8
64,40,2.24461,228.102197,8
64,44,2.29888,222.717140,6
64,48,2.28659,223.914016,6
64,52,2.28966,223.613593,6
64,56,2.34189,218.627027,4
64,60,2.33882,218.914192,4
64,64,2.34189,218.627027,4
64,68,2.34189,218.627027,4
64,72,2.33984,218.818387,4
64,76,2.34291,218.531472,4
64,80,2.34086,218.722665,4
64,84,3.72224,137.551583,2
64,88,3.72736,137.362637,2
64,92,3.72019,137.627307,2
64,96,3.72429,137.475942,2
128,4,4.0663,251.825724,40
128,8,4.2711,239.750667,40
128,12,4.27622,239.463594,40
128,16,4.25267,240.789779,36
128,20,4.19942,243.842977,28
128,24,4.1984,243.902438,24
128,28,4.13184,247.831461,20
128,32,4.14003,247.341094,16
128,36,4.09907,249.812642,16
128,40,4.10317,249.563264,16
128,44,4.11546,248.818108,12
128,48,4.11853,248.632528,12
128,52,4.11648,248.756227,12
128,56,3.93216,260.416673,8
128,60,3.9424,259.740261,8
128,64,3.91475,261.574679,8
128,68,4.03968,253.485424,8
128,72,4.04275,253.292820,8
128,76,4.03661,253.678322,8
128,80,4.04173,253.356979,8
128,84,4.67354,219.106056,4
128,88,4.66944,219.298255,4
128,92,4.66842,219.346347,4
128,96,4.67354,219.106056,4
256,4,8.11315,252.429649,64
256,8,8.01894,255.395231,64
256,12,8.37325,244.588477,64
256,16,8.94362,228.990156,64
256,20,8.79616,232.828878,56
256,24,8.83814,231.722852,48
256,28,8.55552,239.377617,40
256,32,7.98208,256.574728,32
256,36,8.52173,240.326857,32
256,40,8.50944,240.673875,32
256,44,8.3497,245.278386,24
256,48,8.34867,245.308478,24
256,52,8.29235,246.974570,24
256,56,7.59194,269.759910,16
256,60,7.66976,267.022689,16
256,64,7.87149,260.179521,16
256,68,8.17766,250.438273,16
256,72,8.18176,250.312896,16
256,76,8.17869,250.406910,16
256,80,8.16845,250.720809,16
256,84,7.94726,257.698744,8
256,88,7.95238,257.532836,8
256,92,7.94317,257.831631,8
256,96,7.94214,257.864881,8
