THREADS_PER_BLOCK,SHMEM_KB,ExecutionTime_ms,GFLOPS,MaxAttainedOccupancy
32,4,8.73811,937.502241,16
32,8,8.51411,962.167228,8
32,12,7.75251,1056.689757,5
32,16,8.71178,940.336414,4
32,20,8.26221,991.502515,3
32,24,10.0007,819.144926,2
32,28,10.0085,818.500676,2
32,32,10.005,818.791298,2
32,36,17.5112,467.814885,1
32,40,17.5088,467.878996,1
32,44,17.5206,467.562844,1
32,48,17.5227,467.508184,1
32,52,17.5196,467.591859,1
32,56,17.5012,468.083471,1
32,60,17.5328,467.237716,1
32,64,17.5227,467.508184,1
64,4,17.1557,955.017191,32
64,8,16.6358,984.861632,16
64,12,15.5438,1054.053165,10
64,16,15.6878,1044.377899,8
64,20,15.1754,1079.644918,6
64,24,16.1186,1016.465998,4
64,28,16.1117,1016.897989,4
64,32,16.1062,1017.245533,4
64,36,19.3638,846.113163,2
64,40,19.3727,845.724632,2
64,44,18.6396,878.991123,2
64,48,19.3602,846.273962,2
64,52,19.3905,844.951381,2
64,56,19.3679,845.934264,2
64,60,19.3719,845.762353,2
64,64,19.362,846.192846,2
128,4,30.8801,1061.136583,32
128,8,32.7375,1000.932493,32
128,12,33.0941,990.145909,20
128,16,32.4633,1009.387088,16
128,20,31.6739,1034.543052,12
128,24,30.3108,1081.067407,8
128,28,30.1664,1086.240515,8
128,32,30.3145,1080.936130,8
128,36,31.1215,1052.904321,4
128,40,31.1788,1050.972119,4
128,44,31.1316,1052.562362,4
128,48,31.1865,1050.712247,4
128,52,31.1398,1052.287587,4
128,56,31.2106,1049.901064,4
128,60,31.1383,1052.336252,4
128,64,31.1491,1051.974113,4
256,4,66.8815,979.881767,32
256,8,66.8678,980.083009,32
256,12,66.8725,980.014913,32
256,16,66.7871,981.267315,32
256,20,64.3254,1018.820279,24
256,24,66.2004,989.963559,16
256,28,59.9794,1092.641379,16
256,32,65.3995,1002.086852,16
256,36,60.6478,1080.599103,8
256,40,59.5859,1099.857740,8
256,44,60.2838,1087.124393,8
256,48,60.4713,1083.753881,8
256,52,60.4327,1084.445915,8
256,56,60.1189,1090.105673,8
256,60,58.2802,1124.498672,8
256,64,54.575,1200.842692,8
